pb	[s. pag.]	0001	7322268
entry	[Plat]	0	
pb	[s. pag.]	0002	7322269
entry	[Contreplat]	0	
pb	[s. pag.]	0003	7322270
entry	[Page de garde]	0	
pb	[s. pag.]	0004	7322271
pb	[s. pag.]	0005	7322272
pb	[s. pag.]	0006	7322273
pb	[s. pag.]	0007	7322274
pb	[s. pag.]	0008	7322275
pb	[s. pag.]	0009	7322276
entry	[Page de titre]	0	
pb	[s. pag.]	0010	7322277
entry	Résultat des expériences sur la ventilation du grand amphithéâtre du Conservatoire des arts et des métiers	0	
orth	Résultat des expériences sur la ventilation du grand amphithéâtre du Conservatoire des arts		
orth	Des métiers		
pb	[s. pag.]	0011	7322278
entry	[Page de faux titre]	0	
pb	[s. pag.]	0012	7322279
pb	[s. pag.]	0013	7322280
entry	Dictionnaire des médecine, de chirurgie et d'hygiène vétérinaires. Seconde édition, entièrement refondue. Tome deuxième	0	
orth	Dictionnaire des médecine		
orth	De chirurgie		
orth	D'hygiène vétérinaires. Seconde édition		
orth	Entièrement refondue. Tome deuxième		
pb	[s. pag.]	0014	7322281
pb	1	0015	7322282
entry	Danse de Saint-Guy ou de Saint-With, Chorée	1	
orth	Danse de Saint-Guy		
orth	De Saint-With		
orth	Chorée		
pb	2	0016	7322283
entry	Dartres	6	
orth	Dartres		
pb	3	0017	7322284
pb	4	0018	7322285
pb	5	0019	7322286
pb	6	0020	7322287
pb	7	0021	7322288
pb	8	0022	7322289
entry	Débilitation	0	
orth	Débilitation		
pb	9	0023	7322290
entry	Débilité	0	
orth	Débilité		
entry	Débridement	0	
orth	Débridement		
entry	Déchaussement	0	
orth	Déchaussement		
entry	Déchirement	0	
orth	Déchirement		
entry	Délire	1	
orth	Délire		
pb	10	0024	7322291
entry	Défaillance	0	
orth	Défaillance		
entry	Défilat	0	
orth	Défilat		
entry	Dégénération	0	
orth	Dégénération		
entry	Dégoût	1	
orth	Dégoût		
pb	11	0025	7322292
entry	Déglander	0	
orth	Déglander		
entry	Dégraisser	0	
orth	Dégraisser		
entry	Délitescence	1	
orth	Délitescence		
pb	12	0026	7322293
entry	Délivrance	2	
orth	Délivrance		
pb	13	0027	7322294
pb	14	0028	7322295
entry	Démangeaison	0	
orth	Démangeaison		
entry	Démence	0	
