pb	sn	0001	7745668
entry	[Plat]	0	
pb	pb	0002	7745669
pb	sn	0003	7745670
entry	[Page de titre]	0	
pb	pb	0004	7745671
pb	sn	0005	7745672
entry	Lettre préface	0	
orth	Lettre préface		
pb	pb	0006	7745673
pb	A	0007	7745674
entry	Acide acétosalicylique Heyden	0	
orth	Acide acétosalicylique Heyden		
pb	A	0008	7745675
entry	Adrénaline Byla (Syn : adrénamine)	0	
orth	Adrénaline Byla (Syn : adrénamine)		
pb	A	0009	7745676
entry	Adrénaline Clin	0	
orth	Adrénaline Clin		
pb	A	0010	7745677
entry	Aethone C7H16O3	0	
orth	Aethone C7H16O3		
pb	A	0011	7745678
entry	Agaryl Fournier	0	
orth	Agaryl Fournier		
pb	A	0012	7745679
entry	Airol « Roche »	0	
orth	Airol « Roche »		
pb	A	0013	7745680
entry	Alcarhène	0	
orth	Alcarhène		
pb	A	0014	7745681
entry	Aldogène	0	
orth	Aldogène		
pb	A	0015	7745682
entry	Algarine Nyrdahl	0	
orth	Algarine Nyrdahl		
pb	A	0016	7745683
entry	Amandol	0	
orth	Amandol		
pb	A	0017	7745684
entry	Ampoules Churchill	0	
orth	Ampoules Churchill		
pb	A	0018	7745685
entry	Ampoules de Digalène	0	
orth	Ampoules de Digalène		
pb	A	0019	7745686
entry	Ampoules de Pantopon « Roche »	0	
orth	Ampoules de Pantopon « Roche »		
pb	A	0020	7745687
entry	Aniodol	0	
orth	Aniodol		
pb	A	0021	7745688
entry	Antacidol	0	
orth	Antacidol		
pb	A	0022	7745689
entry	Antialgos Christiaens	0	
orth	Antialgos Christiaens		
pb	A	0023	7745690
entry	Antiasthme Bengalais	0	
orth	Antiasthme Bengalais		
pb	A	0024	7745691
entry	Antigrippine Midy	0	
orth	Antigrippine Midy		
pb	A	0025	7745692
entry	Antodyne	0	
orth	Antodyne		
pb	A	0026	7745693
entry	Arsénobenzol Billon	0	
orth	Arsénobenzol Billon		
pb	A	0027	7745694
entry	Aspirine Vicario	0	
orth	Aspirine Vicario		
pb	A	0028	7745695
entry	Atural	0	
orth	Atural		
pb	A	0029	7745696
entry	Azotyl	0	
orth	Azotyl		
pb	B	0030	7745697
entry	Baume Delacour ou cosmétique Delacour	0	
orth	Baume Delacour ou cosmétique Delacour		
pb	B	0031	7745698
entry	Baume Duret. Emplâtre Duret	0	
orth	Baume Duret. Emplâtre Duret		
pb	B	0032	7745699
entry	Bétul-Ol Midy	0	
orth	Bétul-Ol Midy		
pb	B	0033	7745700
entry	Bibromure Vicario	0	
orth	Bibromure Vicario		
pb	B	0034	7745701
entry	Biléyl Fournier	0	
orth	Biléyl Fournier		
pb	B	0035	7745702
entry	Bi-iodure Souffron	0	
orth	Bi-iodure Souffron		
pb	B	0036	7745703
entry	Biolactyl Fournier	0	
orth	Biolactyl Fournier		
pb	B	0037	7745704
entry	Biocalcose Chevretin	0	
orth	Biocalcose Chevretin		
pb	B	0038	7745705
entry	Bi-iodure de Mercure Midy	0	
orth	Bi-iodure de Mercure Midy		
pb	B	0039	7745706
entry	Bromiase Couturieux	0	
orth	Bromiase Couturieux		
pb	B	0040	7745707
entry	Bromogénol Pépin	0	
orth	Bromogénol Pépin		
pb	B	0041	7745708
entry	Biophorine Girard	0	
orth	Biophorine Girard		
pb	B	0042	7745709
entry	Boricine Meissonnier	0	
orth	Boricine Meissonnier		
pb	B	0043	7745710
entry	Bromures Souffron	0	
orth	Bromures Souffron		
pb	B	0044	7745711
entry	Brûleur Guasco	0	
orth	Brûleur Guasco		
pb	B	0045	7745712
entry	Bromone Robin	0	
orth	Bromone Robin		
pb	B	0046	7745713
entry	Bromure de Camphre Clin	0	
orth	Bromure de Camphre Clin		
pb	C	0047	7745714
entry	Capsules de Morrhuïne Puy	0	
orth	Capsules de Morrhuïne Puy		
pb	C	0048	7745715
entry	Carabana	0	
orth	Carabana		
pb	C	0049	7745716
entry	Cachet Cépé	0	
orth	Cachet Cépé		
pb	C	0050	7745717
entry	Capsules Dartois	0	
orth	Capsules Dartois		
pb	C	0051	7745718
entry	Cérébrine Byla	0	
orth	Cérébrine Byla		
pb	C	0052	7745719
entry	Cétrarose du Docteur Gigon	0	
orth	Cétrarose du Docteur Gigon		
pb	C	0053	7745720
entry	Cascara Midy	0	
orth	Cascara Midy		
pb	C	0054	7745721
entry	Cérébrine	0	
orth	Cérébrine		
pb	C	0055	7745722
entry	Cholergine	0	
orth	Cholergine		
pb	C	0056	7745723
entry	Cigarettes américaines Leroy	0	
orth	Cigarettes américaines Leroy		
pb	C	0057	7745724
entry	Choléine Camus	0	
orth	Choléine Camus		
pb	C	0058	7745725
entry	Choléokinase	0	
orth	Choléokinase		
pb	C	0059	7745726
entry	Colchique Byla (énergétène de)	0	
orth	Colchique Byla (énergétène de)		
pb	C	0060	7745727
entry	Colchi-Sal Midy	0	
orth	Colchi-Sal Midy		
pb	C	0061	7745728
entry	Citrosodine Grémy	0	
orth	Citrosodine Grémy		
pb	C	0062	7745729
entry	Cocaïne Midy	0	
orth	Cocaïne Midy		
pb	C	0063	7745730
entry	Comprimés de Thiocol Roche	0	
orth	Comprimés de Thiocol Roche		
pb	C	0064	7745731
entry	Créosotal Heyden	0	
orth	Créosotal Heyden		
pb	C	0065	7745732
entry	Collargol Heyden	0	
orth	Collargol Heyden		
pb	C	0066	7745733
entry	Comprimés de Châtelguyon	0	
orth	Comprimés de Châtelguyon		
pb	C	0067	7745734
entry	Curgol Vicario	0	
orth	Curgol Vicario		
pb	D	0068	7745735
entry	Diabétifuge	0	
orth	Diabétifuge		
pb	D	0069	7745736
entry	Digalène	0	
orth	Digalène		
pb	D	0070	7745737
entry	Digifoline Ciba	0	
orth	Digifoline Ciba		
pb	D	0071	7745738
entry	Digitale Byla (énergétène de)	0	
orth	Digitale Byla (énergétène de)		
pb	D	0072	7745739
entry	Digitale (Intrait de)	0	
orth	Digitale (Intrait de)		
pb	D	0073	7745740
entry	Digitaline cristallisée Nativelle	0	
orth	Digitaline cristallisée Nativelle		
pb	D	0074	7745741
entry	Dionine-Merck	0	
orth	Dionine-Merck		
pb	D	0075	7745742
entry	Dionne-Merck (Produits du Docteur Bousquet à la)	0	
orth	Dionne-Merck (Produits du Docteur Bousquet à la)		
pb	D	0076	7745743
entry	Diurène	0	
orth	Diurène		
pb	D	0077	7745744
entry	Dragées de F. Gille	0	
orth	Dragées de F. Gille		
pb	D	0078	7745745
entry	Dragées Nyrdahl	0	
orth	Dragées Nyrdahl		
pb	E	0079	7745746
entry	Eaux-Bonnes	0	
orth	Eaux-Bonnes		
pb	E	0080	7745747
entry	Élatine Bouin	0	
orth	Élatine Bouin		
pb	E	0081	7745748
entry	Elbon Ciba	0	
orth	Elbon Ciba		
pb	E	0082	7745749
entry	Electrargol	0	
orth	Electrargol		
pb	E	0083	7745750
entry	Electrocuprol	0	
orth	Electrocuprol		
pb	E	0084	7745751
entry	Electromartiol	0	
orth	Electromartiol		
pb	E	0085	7745752
entry	Électrosélénium	0	
orth	Électrosélénium		
pb	E	0086	7745753
entry	Elixir Déret	0	
orth	Elixir Déret		
pb	E	0087	7745754
entry	Elixir de papaïne Byla	0	
orth	Elixir de papaïne Byla		
pb	E	0088	7745755
entry	Elixir de pepsine Byla	0	
orth	Elixir de pepsine Byla		
pb	E	0089	7745756
entry	Elixir de Propeptonefer Byla	0	
orth	Elixir de Propeptonefer Byla		
pb	E	0090	7745757
entry	Elixir de Virginie Nyrdahl	0	
orth	Elixir de Virginie Nyrdahl		
