page	refimg	numauto	chapitre
j	0001	1009602	[Page de faux-titre]
ij	0002	1009603	
iij	0003	1009604	[Page de titre]
iv	0004	1009605	
v	0005	1009606	[Préface]
vj	0006	1009607	
vij	0007	1009608	
viij	0008	1009609	
ix	0009	1009610	
x	0010	1009611	
xj	0011	1009612	
xij	0012	1009613	Liste des auteurs consultés pour cet ouvrage
1	0013	1009614	Dictionnaire du diagnostic. Abcès
2	0014	1009615	Abcès
3	0015	1009616	Abcès
4	0016	1009617	Abcès / Affection hypochondriaque. Voyez mélancholie / Affection histérique. Voyez passion histérique / Anasarque. Voyez hydropisie / Anémie
5	0017	1009618	Anémie
6	0018	1009619	Anémie
7	0019	1009620	Anévrisme
8	0020	1009621	Anévrisme
9	0021	1009622	Anévrisme
10	0022	1009623	Anévrisme / Angine
11	0023	1009624	Angine
12	0024	1009625	Angine
13	0025	1009626	Angine
14	0026	1009627	Angine
15	0027	1009628	Angine
16	0028	1009629	Angine
17	0029	1009630	Angine / Ankylose
18	0030	1009631	Ankylose / Aphtes / Apoplexie
19	0031	1009632	Apoplexie
20	0032	1009633	Apoplexie
21	0033	1009634	Apoplexie
22	0034	1009635	Apoplexie
23	0035	1009636	Apoplexie
24	0036	1009637	Apoplexie / Ascarides
25	0037	1009638	Ascarides / Ascite. Voyez hydropisie / Asthme
26	0038	1009639	Asthme
27	0039	1009640	Asthme
28	0040	1009641	Avortement
29	0041	1009642	Avortement
30	0042	1009643	Avortement
31	0043	1009644	Avortement
32	0044	1009645	Bile noire / Bubon. Voyez peste & vérole / Bubonocèle. Voyez hernie
33	0045	1009646	Cachexie / Calcul. Voyez pierre
34	0046	1009647	Cancer
35	0047	1009648	Cancer
36	0048	1009649	Cancer
37	0049	1009650	Cancer
38	0050	1009651	Cancer
39	0051	1009652	Cancer
40	0052	1009653	Cancer
41	0053	1009654	Cancer / Cardialgie / Carie
42	0054	1009655	Carie / Catalepsie
43	0055	1009656	Catalepsie / Cataracte
44	0056	1009657	Cataracte / Catarrhe
45	0057	1009658	Catarrhe
46	0058	1009659	Catarrhe / Chancre. Voyez cancer / Chancre vénérien
47	0059	1009660	Chancre vénérien / Charbon
48	0060	1009661	Charbon
49	0061	1009662	Charbon / Chaude-pisse. Voyez gonorrhée / Cholera-morbus
50	0062	1009663	Cholera-morbus
51	0063	1009664	Cholera-morbus
52	0064	1009665	Cholera-morbus / Chlorosis ou pales couleurs
53	0065	1009666	Chlorosis ou pales couleurs
54	0066	1009667	Chlorosis ou pales couleurs
55	0067	1009668	Colique
56	0068	1009669	Colique
57	0069	1009670	Colique
58	0070	1009671	Colique
59	0071	1009672	Colique
60	0072	1009673	Colique
61	0073	1009674	Colique
62	0074	1009675	Colique
63	0075	1009676	Colique
64	0076	1009677	Colique
65	0077	1009678	Colique
66	0078	1009679	Colique
67	0079	1009680	Colique
68	0080	1009681	Colique
69	0081	1009682	Colique
70	0082	1009683	Colique
71	0083	1009684	Colique
72	0084	1009685	Colique
73	0085	1009686	Colique
74	0086	1009687	Colique
75	0087	1009688	Colique
76	0088	1009689	Colique / Consomption. Voyez phtysie / Coqueluche / Crachement de sang. Voyez hémophtysie / Cucurbitains. Voyez vers
77	0089	1009690	Danse S. Weit ou S. Guy
78	0090	1009691	Danse S. Weit ou S. Guy / Dartre
79	0091	1009692	Dartre
80	0092	1009693	Dartre
81	0093	1009694	Dartre
82	0094	1009695	Dentition
83	0095	1009696	Dentition / Dépôt. Voyez abcès / Dépôt laiteux
84	0096	1009697	Dépôt laiteux
85	0097	1009698	Dépôt laiteux / Descente. Voyez hernie
86	0098	1009699	Descente de la matrice
87	0099	1009700	Descente de la matrice
88	0100	1009701	Descente de la matrice
89	0101	1009702	Descente de la matrice
90	0102	1009703	Descente de la matrice
91	0103	1009704	Descente de la matrice
92	0104	1009705	Descente de la matrice
93	0105	1009706	Descente de la matrice / Dévoiement. Voyez diarrhée / Diarrhée
94	0106	1009707	Diarrhée / Dissenterie
95	0107	1009708	Dissenterie
96	0108	1009709	Dissenterie
97	0109	1009710	Dissenterie
98	0110	1009711	Dissenterie / Ecrouelles
99	0111	1009712	Ecrouelles
100	0112	1009713	Ecrouelles
101	0113	1009714	Ecrouelles
102	0114	1009715	Ecrouelles
103	0115	1009716	Ecrouelles / Eléphantiasis. Voyez lépre / Emphyseme
104	0116	1009717	Emphyseme / Empyeme
105	0117	1009718	Empyeme
106	0118	1009719	Empyeme
107	0119	1009720	Empyeme / Engelure
108	0120	1009721	Engelure
109	0121	1009722	Epilepsie
110	0122	1009723	Epilepsie / Epuisement. Voyez foiblesse / Erésipelle
111	0123	1009724	Erésipelle
112	0124	1009725	Erésipelle / Exostose
113	0125	1009726	Exostose / Faim canine
114	0126	1009727	Faim canine / Feu persique / Feu sacré
115	0127	1009728	Fic / Fiévre
116	0128	1009729	Fiévre
117	0129	1009730	Fiévre
118	0130	1009731	Fiévre
119	0131	1009732	Fiévre
120	0132	1009733	Fiévre
121	0133	1009734	Fiévre
122	0134	1009735	Fiévre
123	0135	1009736	Fiévre
124	0136	1009737	Fiévre
125	0137	1009738	Fiévre
126	0138	1009739	Fiévre
127	0139	1009740	Fiévre
128	0140	1009741	Fiévre
129	0141	1009742	Fiévre
130	0142	1009743	Fiévre
131	0143	1009744	Fiévre
132	0144	1009745	Fiévre
133	0145	1009746	Fiévre
134	0146	1009747	Fiévre
135	0147	1009748	Fiévre
136	0148	1009749	Fiévre
137	0149	1009750	Fiévre
138	0150	1009751	Fiévre
139	0151	1009752	Fiévre
140	0152	1009753	Fiévre
141	0153	1009754	Fiévre
142	0154	1009755	Fiévre
143	0155	1009756	Fiévre
144	0156	1009757	Fiévre
145	0157	1009758	Fiévre
146	0158	1009759	Fiévre
147	0159	1009760	Fiévre
148	0160	1009761	Fiévre
149	0161	1009762	Fiévre
150	0162	1009763	Fiévre
151	0163	1009764	Fiévre
152	0164	1009765	Fiévre
153	0165	1009766	Fiévre
154	0166	1009767	Fiévre
155	0167	1009768	Fiévre
156	0168	1009769	Fiévre / Fistule
157	0169	1009770	Fistule
158	0170	1009771	Fistule
159	0171	1009772	Fistule
160	0172	1009773	Fistule
161	0173	1009774	Fistule
162	0174	1009775	Flatuosités
163	0175	1009776	Flatuosités / Fleurs blanches
164	0176	1009777	Fleurs blanches
165	0177	1009778	Fleurs blanches
166	0178	1009779	Fleurs blanches
167	0179	1009780	Fleurs blanches
168	0180	1009781	Fleurs blanches
169	0181	1009782	Fleurs blanches
170	0182	1009783	Fleurs blanches
171	0183	1009784	Fleurs blanches
172	0184	1009785	Fleurs blanches
173	0185	1009786	Fleurs blanches
174	0186	1009787	Fleurs blanches
175	0187	1009788	Fleurs blanches
176	0188	1009789	Fleurs blanches
177	0189	1009790	Fleurs blanches
178	0190	1009791	Flux
179	0191	1009792	Flux / Fluxion
180	0192	1009793	Fluxion / Foiblesse
181	0193	1009794	Folie
182	0194	1009795	Folie
183	0195	1009796	Folie
184	0196	1009797	Folie
185	0197	1009798	Folie / Fureur utérine
186	0198	1009799	Fureur utérine
187	0199	1009800	Fureur utérine
188	0200	1009801	Galle
189	0201	1009802	Galle
190	0202	1009803	Gangrene
191	0203	1009804	Gangrene
192	0204	1009805	Gangrene
193	0205	1009806	Gangrene
194	0206	1009807	Gangrene
195	0207	1009808	Gangrene
196	0208	1009809	Gangrene / Gonorrhée
197	0209	1009810	Gonorrhée
198	0210	1009811	Gonorrhée
199	0211	1009812	Gonorrhée
200	0212	1009813	Gonorrhée
201	0213	1009814	Gonorrhée / Goutte
202	0214	1009815	Goutte
203	0215	1009816	Goutte
204	0216	1009817	Goutte
205	0217	1009818	Goutte
206	0218	1009819	Goutte / Goutte sereine
207	0219	1009820	Goutte sereine
208	0220	1009821	Goutte sereine
209	0221	1009822	Goutte sereine / Gravelle. Voyez colique / Grossesse
210	0222	1009823	Grossesse
211	0223	1009824	Grossesse / Hémiplégie. Voyez paralysie
212	0224	1009825	Hémophtysie
213	0225	1009826	Hémophtysie
214	0226	1009827	Hémophtysie / Hémorrhoides
215	0227	1009828	Hémorrhoides
216	0228	1009829	Hémorrhoides / Hépatite
217	0229	1009830	Hépatite
218	0230	1009831	Hépatite / Hernie
219	0231	1009832	Hernie
220	0232	1009833	Hernie
221	0233	1009834	Hernie
222	0234	1009835	Hernie
223	0235	1009836	Hernie / Hydrophobie. Voyez rage / Hydropisie
224	0236	1009837	Hydropisie
225	0237	1009838	Hydropisie
226	0238	1009839	Hydropisie
227	0239	1009840	Hydropisie
228	0240	1009841	Hydropisie
229	0241	1009842	Hydropisie
230	0242	1009843	Hydropisie
231	0243	1009844	Hydropisie
232	0244	1009845	Hydropisie
233	0245	1009846	Hydropisie
234	0246	1009847	Hydropisie
235	0247	1009848	Hydropisie
236	0248	1009849	Hydropisie
237	0249	1009850	Hydropisie
238	0250	1009851	Hydropisie
239	0251	1009852	Hydropisie
240	0252	1009853	Hydropisie
241	0253	1009854	Hydropisie
242	0254	1009855	Hydropisie
243	0255	1009856	Hydropisie
244	0256	1009857	Hydropisie
245	0257	1009858	Hydropisie
246	0258	1009859	Hydropisie
247	0259	1009860	Hydropisie
248	0260	1009861	Hydropisie
249	0261	1009862	Hydropisie
250	0262	1009863	Hydropisie
251	0263	1009864	Hydropisie / Hypochondrie. Voyez mélancholie / Hystérie. Voyez vapeurs hystériques
252	0264	1009865	Inflammation
253	0265	1009866	Inflammation
254	0266	1009867	Inflammation
255	0267	1009868	Inflammation
256	0268	1009869	Inflammation
257	0269	1009870	Inflammation
258	0270	1009871	Inflammation
259	0271	1009872	Inflammation
260	0272	1009873	Jaunisse
261	0273	1009874	Jaunisse
262	0274	1009875	Ladrerie. Voyez lépre / Lépre
263	0275	1009876	Lépre
264	0276	1009877	Lépre / Leucophlegmatie. Voyez hydropisie / Lienterie. Voyez dyarrhée / Lipothymie. Voyez foiblesse / Lycantropie. Voyez mélancholie
265	0277	1009878	Manie
266	0278	1009879	Manie
267	0279	1009880	Manie
268	0280	1009881	Manie / Marasme
269	0281	1009882	Marasme
270	0282	1009883	Marasme
271	0283	1009884	Marasme
272	0284	1009885	Marasme / Mélancolie
273	0285	1009886	Mélancolie
274	0286	1009887	Mélancolie / Migraine
275	0287	1009888	Migraine / Miserere. Voyez passion iliaque
276	0288	1009889	Mole
277	0289	1009890	Mole
278	0290	1009891	Mole
279	0291	1009892	Mole
280	0292	1009893	Mole / Morsure et piquure des animaux
281	0293	1009894	Morsure et piquure des animaux
282	0294	1009895	Morsure et piquure des animaux
283	0295	1009896	Morsure et piquure des animaux / Myopie
284	0296	1009897	Néphrésie ou néphrétique. Voyez colique / Nostalgie
285	0297	1009898	Nostalgie / Nyctalopie
286	0298	1009899	Obstruction
287	0299	1009900	Obstruction
288	0300	1009901	Obstruction
289	0301	1009902	Obstruction
290	0302	1009903	Obstruction / Oedeme / Onanisme
291	0303	1009904	Onanisme
292	0304	1009905	Onanisme
293	0305	1009906	Onanisme / Ophtalmie
294	0306	1009907	Ophtalmie
295	0307	1009908	Ophtalmie
296	0308	1009909	Ophtalmie / Opisthotonos
297	0309	1009910	Opisthotonos / Ozene
298	0310	1009911	Pales couleurs. Voyez chlorosis / Panaris
299	0311	1009912	Panaris
300	0312	1009913	Paralysie
301	0313	1009914	Paralysie
302	0314	1009915	Paralysie / Paraphrénésie
303	0315	1009916	Paraphrénésie
304	0316	1009917	Passion iliaque
305	0317	1009918	Passion iliaque / Passion hystérique
306	0318	1009919	Passion hystérique
307	0319	1009920	Passion hystérique
308	0320	1009921	Passion hystérique
309	0321	1009922	Passion hystérique
310	0322	1009923	Passion hystérique
311	0323	1009924	Passion hystérique
312	0324	1009925	Passion hystérique
313	0325	1009926	Passion hystérique
314	0326	1009927	Passion hystérique
315	0327	1009928	Passion hystérique
316	0328	1009929	Passion hystérique
317	0329	1009930	Péripneumonie
318	0330	1009931	Péripneumonie / Péripneumonie fausse
319	0331	1009932	Péripneumonie fausse / Perte de sang
320	0332	1009933	Perte de sang
321	0333	1009934	Perte de sang
322	0334	1009935	Perte de sang
323	0335	1009936	Perte de sang
324	0336	1009937	Perte de sang
325	0337	1009938	Perte de sang
326	0338	1009939	Perte de sang / Peste
327	0339	1009940	Peste
328	0340	1009941	Peste
329	0341	1009942	Peste / Petite vérole
330	0342	1009943	Petite vérole
331	0343	1009944	Petite vérole
332	0344	1009945	Petite vérole
333	0345	1009946	Petite vérole
334	0346	1009947	Petite vérole
335	0347	1009948	Petite vérole
336	0348	1009949	Petite vérole
337	0349	1009950	Petite vérole / Phlegmon
338	0350	1009951	Phlegmon
339	0351	1009952	Phlegmon / Phrénésie
340	0352	1009953	Phrénésie / Phtysie
341	0353	1009954	Phtysie
342	0354	1009955	Phtysie
343	0355	1009956	Phtysie / Pierre
344	0356	1009957	Pierre
345	0357	1009958	Pierre
346	0358	1009959	Pierre
347	0359	1009960	Pierre
348	0360	1009961	Pierre
349	0361	1009962	Pierre / Pleurésie
350	0362	1009963	Pleurésie
351	0363	1009964	Poil
352	0364	1009965	Poil / Poisons
353	0365	1009966	Poisons
354	0366	1009967	Poisons
355	0367	1009968	Poisons / Poulain. Voyez bubon / Pulmonie. Voyez phtysie
356	0368	1009969	Rachitis
357	0369	1009970	Rage
358	0370	1009971	Rage
359	0371	1009972	Rage
360	0372	1009973	Rage
361	0373	1009974	Rage / Régles
362	0374	1009975	Régles
363	0375	1009976	Régles
364	0376	1009977	Régles
365	0377	1009978	Régles
366	0378	1009979	Régles
367	0379	1009980	Régles
368	0380	1009981	Régles
369	0381	1009982	Régles
370	0382	1009983	Régles
371	0383	1009984	Régles
372	0384	1009985	Régles
373	0385	1009986	Régles / Renversement de la matrice
374	0386	1009987	Renversement de la matrice
375	0387	1009988	Renversement de la matrice / Rétention d'urine
376	0388	1009989	Rétention d'urine / Rhumatisme
377	0389	1009990	Rhumatisme
378	0390	1009991	Rhumatisme / Rhume
379	0391	1009992	Scorbut
380	0392	1009993	Scorbut
381	0393	1009994	Scorbut
382	0394	1009995	Scorbut
383	0395	1009996	Scorbut / Spina ventosa
384	0396	1009997	Spina ventosa / Squinancie. Voyez angine / Squirrhe
385	0397	1009998	Squirrhe
386	0398	1009999	Squirrhe
387	0399	1010000	Squirrhe
388	0400	1010001	Squirrhe
389	0401	1010002	Squirrhe
390	0402	1010003	Squirrhe
391	0403	1010004	Squirrhe
392	0404	1010005	Squirrhe
393	0405	1010006	Squirrhe
394	0406	1010007	Squirrhe / Suette
395	0407	1010008	Suette
396	0408	1010009	Suette
397	0409	1010010	Toenia. Voyez vers / Tympanite
398	0410	1010011	Tympanite
399	0411	1010012	Tympanite
400	0412	1010013	Tympanite
401	0413	1010014	Ulceres
402	0414	1010015	Ulceres
403	0415	1010016	Ulceres
404	0416	1010017	Ulceres
405	0417	1010018	Ulceres
406	0418	1010019	Ulceres
407	0419	1010020	Ulceres
408	0420	1010021	Ulceres
409	0421	1010022	Ulceres
410	0422	1010023	Ulceres
411	0423	1010024	Ulceres
412	0424	1010025	Ulceres
413	0425	1010026	Ulceres
414	0426	1010027	Ulceres
415	0427	1010028	Ulceres
416	0428	1010029	Ulceres
417	0429	1010030	Ulceres
418	0430	1010031	Ulceres
419	0431	1010032	Vapeurs histériques. Voyez passion hystérique / Vents. Voyez flatuosités / Vérole
420	0432	1010033	Vérole
421	0433	1010034	Vérole
422	0434	1010035	Vérole
423	0435	1010036	Vérole
424	0436	1010037	Vérole
425	0437	1010038	Vérole
426	0438	1010039	Vérole
427	0439	1010040	Vérole
428	0440	1010041	Vérole
429	0441	1010042	Vérole
430	0442	1010043	Vérole
431	0443	1010044	Vérole
432	0444	1010045	Vérole / Vers
433	0445	1010046	Vers
434	0446	1010047	Vers
435	0447	1010048	Vers
436	0448	1010049	Vers
437	0449	1010050	Vers
438	0450	1010051	Vers / Volvulus. Voyez passion iliaque / Vomique
439	0451	1010052	Vomique
440	0452	1010053	Vomique
[sans numérotation]	0453	1010054	Approbation du censeur royal. Privilège du Roi
[sans numérotation]	0454	1010055	Privilège du Roi
[sans numérotation]	0455	1010056	Privilège du Roi
