page	refimg	numauto	chapitre
sn	0001	7722884	[Plat]
pb	0002	7722885	
sn	0003	7722886	[Page de titre]
sn	0004	7722887	
sn	0005	7722888	Première partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	7722889	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0007	7722890	I. - Alimentation - Régimes / II. - Antiseptiques - Désinfectants
sn	0008	7722891	III. - Appareil circulatoire
sn	0009	7722892	
sn	0010	7722893	
sn	0011	7722894	IV. - Appareil digestif et ses annexes
sn	0012	7722895	
sn	0013	7722896	
sn	0014	7722897	
sn	0015	7722898	V. - Appareil génito-urinaire
sn	0016	7722899	VI. - Appareil respiratoire
sn	0017	7722900	
sn	0018	7722901	
sn	0019	7722902	VII. - Arthritisme - Goutte rhumatisme - Algies diverses
sn	0020	7722903	
sn	0021	7722904	VIII. - Dermatoses - Plaies
sn	0022	7722905	
sn	0023	7722906	IX. - Gynécologie - Obstétrique
sn	0024	7722907	
sn	0025	7722908	X. - Hémostatiques
sn	0026	7722909	XI. - Maladies infectieuses et parasitaires
sn	0027	7722910	XII. - Ophtalmologie
sn	0028	7722911	XIII. - Opothérapie - Vaccinothérapie - produits divers
sn	0029	7722912	XIV. - Oto-rhino-laryngologie
sn	0030	7722913	
sn	0031	7722914	XV. - Reconstituants - Recalcifiants - Toniques
sn	0032	7722915	
sn	0033	7722916	
sn	0034	7722917	XVI. - Stomatologie
sn	0035	7722918	XVII. - Syphilis
sn	0036	7722919	XVIII. - Système nerveux
sn	0037	7722920	
sn	0038	7722921	
sn	0039	7722922	XX. - Tumeurs - Cancer
sn	0040	7722923	
sn	0041	7722924	XIX. - Tuberculose
sn	0042	7722925	
sn	0043	7722926	Deuxième partie. Dictionnaire de spécialités pharmaceutiques
pb	0044	7722927	
3	0045	7722928	Absuric / Acécoline
4	0046	7722929	Acésine Guillaumin / Acétylarsan
5	0047	7722930	Acétylcholine « Roche »
6	0048	7722931	Acimyl / Acodros
7	0049	7722932	Acolitol
8	0050	7722933	Actine
9	0051	7722934	A. D. Grosjean
10	0052	7722935	Adipolysine
11	0053	7722936	Adipolysine
12	0054	7722937	Adoverne « Roche »
13	0055	7722938	Adral / Adrénaline Clin
14	0056	7722939	Adrénaline Invar / Adrénine
15	0057	7722940	Adrénoléine / Adrépatine
16	0058	7722941	Adrialgine / Adrianine
17	0059	7722942	Aérophagyl / Athone
18	0060	7722943	Agamétol
19	0061	7722944	Agarase
20	0062	7722945	Agocholine
21	0063	7722946	Agomensine Ciba / Airoglyce
22	0064	7722947	Airol « Roche » / Albuplast Vigier
23	0065	7722948	Alepsal Genévrier / Alexime. Anciennement « Alexine »
24	0066	7722949	Algatan / Algocratine
25	0067	7722950	Alibourine
26	0068	7722951	Aliment Glaxo
27	0069	7722952	Aliment Tinardon / Allisatine « Sandoz »
28	0070	7722953	Allium Coirre / Allocaïne Lumière
29	0071	7722954	Allochrysine Lumière
30	0072	7722955	Allonal « Roche »
31	0073	7722956	Allophaquina / Aloïne Houdé
32	0074	7722957	Aloplastine / Aloysine
33	0075	7722958	Alucol Wander / Alunozal
34	0076	7722959	Amibiasine / Amidal
35	0077	7722960	Amino-Sel Byla
36	0078	7722961	Amiphène Carron
37	0079	7722962	Ampho-Vaccins Ronchèse / Ampoules Boissy
38	0080	7722963	Ampoules de Digalène « Roche » / Ampoules de Pantopon « Roche »
39	0081	7722964	Ampoules de Sécacornine « Roche » / Ampoules de Spasmalgine « Roche »
40	0082	7722965	Ampoules de Théobryl « Roche » / Ampoules Reipar
41	0083	7722966	Ampoules Suractivantes Leysin dites « Ampoules de survie »
42	0084	7722967	Amunine / Amylodiastase Thépénier
43	0085	7722968	Anaclasine Ranson
44	0086	7722969	Anapeptone Vassal / Anaquintine Lescène
45	0087	7722970	Androstine Ciba / Anégrine
46	0088	7722971	Anéo Leysin / Anexol
47	0089	7722972	Angiolymphe du Docteur Rous / Angioxyl du Docteur Roussel
48	0090	7722973	Aniodol
49	0091	7722974	Anoïde / Antalgol Dalloz
50	0092	7722975	Antasthène / Antasthme Cibrand
51	0093	7722976	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Anthraxone-Fornet
52	0094	7722977	Antialgos Christaens / Antiasthme Bengalais
53	0095	7722978	Anti-asthmine Dehaussy
54	0096	7722979	Anti-épileptique de Liège
55	0097	7722980	Antigénines
56	0098	7722981	Antigrippine Midy / Antiphi
57	0099	7722982	Antiphlogistine / Antiphymase « Meurice »
58	0100	7722983	Antiphymique Vadam / Antipsorine
59	0101	7722984	Antirrhoïde / Antisciatique P. Chambon
60	0102	7722985	Antivirus / Antonal
61	0103	7722986	Anusol Mialhe / Anxiol (Comprimés)
62	0104	7722987	Aphloïne Trouette-Perret / Aphosal
63	0105	7722988	Apioline Chapoteaut / Appetyl
64	0106	7722989	Aquintol Petit-Mialhe / Arachise
65	0107	7722990	Ardogène / Argybil
66	0108	7722991	Argycuprol
67	0109	7722992	Arhémapectine Gallier
68	0110	7722993	Arhéol / Arhine Lambiotte Frères
69	0111	7722994	Arquéritol Lesure / Arrhénal Adrian
70	0112	7722995	Arrhénomartiol / Arrhénuclène Bergevin
71	0113	7722996	Arsaminol / Arsébényl Meurice
72	0114	7722997	Arsénicaux Bouty / Arséniode Buriat
73	0115	7722998	Arsi-Strychnal Longuet / Arsycodile
74	0116	7722999	Arsylène « Roche »
75	0117	7723000	Artérion Vincardi / Artério-Veinine
76	0118	7723001	Artoradine / Ascéine
77	0119	7723002	Asclérosol / Ascoléine Rivier
78	0120	7723003	Aseptone / Aseptoradol
79	0121	7723004	Asthmylose / Athérolysine
80	0122	7723005	Atolysan / Atophan-Cruet
81	0123	7723006	Atophanyl / Atoquinol Ciba
82	0124	7723007	Atural
83	0125	7723008	Auto-inhalation Legras / Avanazol Couturieux
84	0126	7723009	Azotyl / Azufrol
85	0127	7723010	Azym
86	0128	7723011	Babeurre Nutricia / Backérine
87	0129	7723012	Bacté-Phages du Professeur d'Hérelle
88	0130	7723013	Bacté-Phages du Professeur d'Hérelle
89	0131	7723014	Bacté-Phages du Professeur d'Hérelle
90	0132	7723015	Bactériophages Leclerc
91	0133	7723016	Bactioxyne / Bain carbogazeux Wolo
92	0134	7723017	Bain Carré / Bains médicamenteux du Docteur Fayès
93	0135	7723018	Baldisédan
94	0136	7723019	Ballotyl / Balmiga
95	0137	7723020	Balsamol Lescène / Balsoforme
96	0138	7723021	Baume Antex / Baume Aroma
97	0139	7723022	Baume Bengué / Baume Boeglin
98	0140	7723023	Baume Delacour / Baume de la maternité
99	0141	7723024	Baume du Docteur Baissade
100	0142	7723025	Baume Duret / Baume Rhodia
101	0143	7723026	Baume Saint-Antoine / Baume Sélénia au sélénium colloïdal
102	0144	7723027	Baume Suelta / Baumolacpinine
103	0145	7723028	Béatol
104	0146	7723029	Beef Lavoix ou Vin de Lavoix / Belhémine
105	0147	7723030	Belladénal « Sandoz » / Bellafoline « Sandoz »
106	0148	7723031	Bemax
107	0149	7723032	Benzo-Bismuth Millot
108	0150	7723033	Benzoflorine Julien / Benzo-Iodhydrine (Capsules de)
109	0151	7723034	Benzolactol / Benzophosphine Christiaens
110	0152	7723035	Benzoquinol / Benzyanyl
111	0153	7723036	Benzylol / Berkendyl « Meurice »
112	0154	7723037	Béryl du Docteur Fayès / Bétul-Ol Midy
113	0155	7723038	Bexinine / Biarsol
114	0156	7723039	Biazan / Bi-Citrol Marinier
115	0157	7723040	Bicollyre / Bilexabol
116	0158	7723041	Biléyl Fournier / Biliase Raby
117	0159	7723042	Bilifluine du Docteur L. Bignon / Biliogastrine Chevillon
118	0160	7723043	Bilirhéïne / Bilivaccin
119	0161	7723044	Bilivaccin anticolibacillaire / Biocalcine
120	0162	7723045	Biocalcose / Biodermyl Monal
121	0163	7723046	Biodynamine
122	0164	7723047	Bioentérase / Biogastrine
123	0165	7723048	Biogénol Demasles
124	0166	7723049	Biolactyl Fournier
125	0167	7723050	Bionergyl / Biophorine Girard
126	0168	7723051	Biophytol
127	0169	7723052	Bioplasmyl / Biopulmol
128	0170	7723053	Biotrigon / Biquinyl Meurice
129	0171	7723054	Biscols / Bisermol Vigier
130	0172	7723055	Bis-ka-ma / Bismhydral
131	0173	7723056	Bismusodine / Bismutartrol
132	0174	7723057	Bismuth (Crème de) du Docteur Quesneville
133	0175	7723058	Bismuth Desleaux / Bismuthion Couturieux
134	0176	7723059	Bismuthoïdol / Bismuth Tulasne
135	0177	7723060	Bismuthyl Meurice / Bivatol
136	0178	7723061	Blédine Jacquemaire
137	0179	7723062	Blennosine-Fornet / Blocs « Vécor »
138	0180	7723063	Boldine Houdé / Boldolactol
139	0181	7723064	Boldorhéine / Boldo Verne
140	0182	7723065	Boléase Monal / Boricine Meissonnier
141	0183	7723066	Borosodine Lumière / Borostyrol Schlatter
142	0184	7723067	Bouchon - Bouteille - Tubes radioactifs « Emana »
143	0185	7723068	Boues radioactives Emania / Boules Quiès
144	0186	7723069	Brides-les-Bains (Savoie)
145	0187	7723070	Broméine Montagu / Bromiase
146	0188	7723071	Bromogastrine / Bromogénol Pépin
147	0189	7723072	Bromo-Maïsine / Bromone Robin
148	0190	7723073	Bromovose / Bromures Souffron
149	0191	7723074	Bronchitol / Bronchodermine
150	0192	7723075	Bucmine / Bulgarine Thépénier
151	0193	7723076	C 40 / Cachets Cy-Troène
152	0194	7723077	Cachet du Docteur Boveil / Cachets Gau
153	0195	7723078	Cachets Kapytan / Cachets « Roche » de Thiocol
154	0196	7723079	Cacodyle Gonnon
155	0197	7723080	Cacodyline Jammes / Cafacétyl Codéiné Boeglin
156	0198	7723081	Caféine Invar / Calcional (Comprimés)
157	0199	7723082	« Calcium-Sandoz » / Calcoléol
158	0200	7723083	Calcozymase / Calmitol
159	0201	7723084	Calmosuppos sédatifs. Calmosuppos antithermiques
160	0202	7723085	Camphostyl / Camphro-Salyl Fraisse
161	0203	7723086	Camphydryl Robin / Cantéïne Bouteille
162	0204	7723087	Caparlem / Capillairal
163	0205	7723088	Capsellase
164	0206	7723089	Capsules Bardet
165	0207	7723090	Capsules Bruel / Capsules Dartois
166	0208	7723091	Capsules de Morrhuïne Puy / Capsules et sirop Préga
167	0209	7723092	Capsules Joret et Homolle / Capsules Noguès
168	0210	7723093	Capsules Raquin / Capsules Taetz
169	0211	7723094	Capsules Taetz / Carbalcaloïdes
170	0212	7723095	Carbatropine / Carbocitrol
