page	refimg	numauto	chapitre
sn	0001	7718182	[Plat]
pb	0002	7718183	
sn	0003	7718184	[Page de titre]
pb	0004	7718185	
sn	0005	7718186	1re Partie. Nomenclature nominale des spécialités pharmaceutiques médicales, avec noms et adresses de leurs fabricants
pb	0006	7718187	
5	0007	7718188	A
6	0008	7718189	A
7	0009	7718190	A
8	0010	7718191	A / B
9	0011	7718192	B
10	0012	7718193	C
11	0013	7718194	C
12	0014	7718195	C
13	0015	7718196	C / D
14	0016	7718197	D
15	0017	7718198	D / E
16	0018	7718199	E
17	0019	7718200	E / F
18	0020	7718201	F / G
19	0021	7718202	G
20	0022	7718203	G
21	0023	7718204	G / H
22	0024	7718205	H
23	0025	7718206	I
24	0026	7718207	I / J / K
25	0027	7718208	L
26	0028	7718209	L / M
27	0029	7718210	M
28	0030	7718211	M / N
29	0031	7718212	N / O
30	0032	7718213	O
31	0033	7718214	P
32	0034	7718215	P
33	0035	7718216	P
34	0036	7718217	P
35	0037	7718218	P / Q
36	0038	7718219	Q / R / S
37	0039	7718220	S
38	0040	7718221	S
39	0041	7718222	S
40	0042	7718223	S
41	0043	7718224	S
42	0044	7718225	S / T
43	0045	7718226	T
44	0046	7718227	T
45	0047	7718228	U / V
46	0048	7718229	V
47	0049	7718230	V / X / Y / Z
pb	0050	7718231	
sn	0051	7718232	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0052	7718233	
51	0053	7718234	Acésine Guillaumin / Adrénaline Clin
52	0054	7718235	Aethone / Airol « Roche »
53	0055	7718236	Algatan
54	0056	7718237	Algocratine / Algolane
55	0057	7718238	Ampoules Churchill / Ampoules de Digalène « Roche »
56	0058	7718239	Ampoules de Pantopon « Roche » / Ampoules de Sécacornine « Roche »
57	0059	7718240	Ampoules de Spasmalgine « Roche » / Ampoules de Théobryl « Roche »
58	0060	7718241	Amylodiastase Thépénier / Anaquintine Lescène
59	0061	7718242	Aniodol / Antacidol
60	0062	7718243	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Antialgos Christiaens
61	0063	7718244	Antiasthme Bengalais / Antigrippine Midy
62	0064	7718245	Antodyne / Apaludol
63	0065	7718246	Arhéol / Arhine Lambiotte Frères
64	0066	7718247	Arquéritol Lesure / Arséniode Buriat
65	0067	7718248	Arsénobenzol / Arsycodile
66	0068	7718249	Arthri-Sel / Arthritose
67	0069	7718250	Asciatine / Ascoléine Rivier
68	0070	7718251	Atonos / Atophan Cruet
69	0071	7718252	Atural / Azufrol
70	0072	7718253	Bactioxyne
71	0073	7718254	Balsamol Lescène / Baume Duret
72	0074	7718255	Béatol
73	0075	7718256	Bétul-Ol Midy / Bi-iodural Novat
74	0076	7718257	Bi-iodure de mercure Midy / Bi-iodure Souffron
75	0077	7718258	Biléyl Fournier / Biocalcose Chevretin
76	0078	7718259	Biolactyl Fournier
77	0079	7718260	Biogénol Demasles / Bionéol
78	0080	7718261	Biophorine Girard / Bismuth Desleaux
79	0081	7718262	Blédine Jacquemaire
80	0082	7718263	Boldo Gmet / Boléase Monal
81	0083	7718264	Broméine Montagu / Bromiase
82	0084	7718265	Bromogénol Pépin / Bromone Robin
83	0085	7718266	Bromure de Camphre Clin / Bromures Souffron
84	0086	7718267	Bulgarine Thépénier / Cachets « Roche » de Thiocol
85	0087	7718268	Cacodylo-Phosphate vital de Jacquemaire / Calcéose
86	0088	7718269	Calciline / Capsules Dartois
87	0089	7718270	Capsules de Morrhuïne Puy / Cathiode
88	0090	7718271	Cascara liquide Alexandre / Cascara Midy
89	0091	7718272	Cascarine Leprince / Charbon Tissot
90	0092	7718273	Chéloïdine / Chloramine
91	0093	7718274	Chlorobyl
92	0094	7718275	Chloro-Calcion
93	0095	7718276	Chloroforme Lambiotte Frères
94	0096	7718277	Choléine Camus / Choléitoires Byla
95	0097	7718278	Cholélyse / Choléoboldine Thévenot
96	0098	7718279	Choléokinase / Choléo-Lactol. Formule du Docteur L.-G. Mary
97	0099	7718280	Cholergine / Cigarettes Espic
98	0100	7718281	Clonazone Daufresne
99	0101	7718282	Cocaïne Midy / Coccidal Grémy
100	0102	7718283	Codoforme
101	0103	7718284	Colchi-Sal Midy / Collothiol
102	0104	7718285	Colloïdes
103	0105	7718286	Colluborine Dupuy
104	0106	7718287	Composé Gmet / Comprimés Guillaumin
105	0107	7718288	Comprimés « Roche » de Thiocol / Condurango Gmet
106	0108	7718289	Coréïne / Cosmargyre Thévenot
107	0109	7718290	Créosoforme Lambiotte Frères
108	0110	7718291	Curatoxine Vendel
109	0111	7718292	Dermo-Plastol Dumesnil / Diabétifuge
110	0112	7718293	Dial Ciba
111	0113	7718294	Dialacétine Ciba / Dialyl
112	0114	7718295	Diasténine Grémy / Didial Ciba
113	0115	7718296	Digalène « Roche »
114	0116	7718297	Digifoline Ciba
115	0117	7718298	Digitaline cristallisée Nativelle / Digitaline cristallisée de Petit-Mialhe
116	0118	7718299	Dioséine Prunier / Diurène
117	0119	7718300	Dmegon / Dmesta
118	0120	7718301	Dmetys / Dragées Hecquet
119	0121	7718302	Doloma
120	0122	7718303	Dragées névrosthéniques « Yse » / Eau de Saint-Colomban
121	0123	7718304	Élatine Bouin / Elbon Ciba
122	0124	7718305	Electrargol
123	0125	7718306	Electr-Hg / Electrocuprol
124	0126	7718307	Electromartiol / Electrosélénium
125	0127	7718308	Elixir Déret / Elixir Duchamp
126	0128	7718309	Elixir du Docteur Mialhe / Embryonine Barré
127	0129	7718310	Émulsion Marchais / Énergétène de Valériane Byla
128	0130	7718311	Endocrisines Fournier
129	0131	7718312	Enésol / Eniode Lefebvre
130	0132	7718313	Entéroseptyl Clérambourg / Entérozone
131	0133	7718314	Eranol
132	0134	7718315	Ergotine Bonjean
133	0135	7718316	Eumictine / Extrait de malt français Dejardin
134	0136	7718317	Farine lactée Salvy / Favolysine Thévenot
135	0137	7718318	Fer Bravais / Fer Rabuteau
136	0138	7718319	Fermentérol Milan / Feroxal Buisson
137	0139	7718320	Ferrocodile et ferricodile / Ferrophytine Ciba
138	0140	7718321	Ferrygène Carrau / Fortossan Ciba
139	0141	7718322	Fosfoxyl Carron
140	0142	7718323	Frangulose Flach / Fucus Gmet
141	0143	7718324	Gaïacalcine Latour / Gardénal
142	0144	7718325	Gastro-Sodine / Gaurol
143	0145	7718326	Gélobarine / Gélotanin
144	0146	7718327	Géodyl / Globules Romon
145	0147	7718328	Germose
146	0148	7718329	Glycérophosphate Robin / Glycogène Clin
147	0149	7718330	Glyco-Lactimase / Glykolaine Robin
148	0150	7718331	Gobérol / Goménol
149	0151	7718332	Gonacrine / Gouttes Livoniennes de Trouette-Perret
150	0152	7718333	Gouttes de Lolotsé Isberg / Gouttes de Sérû
151	0153	7718334	Gouttes Nican
152	0154	7718335	Grains de Vals / Granulé Girard
153	0155	7718336	Gui Gmet / Guipsine
154	0156	7718337	Hamaméline Roya / Hamamélis Gmet
155	0157	7718338	Hémoglobine Deschiens
156	0158	7718339	Hémagénine du Docteur Giraud / Hémostyl du Docteur Roussel
157	0159	7718340	Hémostyl du Docteur Roussel / Hémotonine
158	0160	7718341	Hépato-Byl / Holos
159	0161	7718342	Huile grise stérilisée et indolore de Vigier. Huile au calomel stérilisée et indolore de Vigier / Savon dentifrice Vigier / Huile au Bi-iodure de mercure Vigier
160	0162	7718343	Huilaxine « Gillot » / Hypneural Cos
161	0163	7718344	Hypodermie « Le Pecq » / Hypodermozone
162	0164	7718345	Hypophosphites Churchill
163	0165	7718346	Immunizols Grémy
164	0166	7718347	Injection Clin / Iodaseptine Cortial
165	0167	7718348	Iodéine Montagu / Iodéyl Fournier
166	0168	7718349	Iodogénol Pépin / Iodométine
167	0169	7718350	Iodone Robin / Iodo-Thyroïdine Catillon
