page	refimg	chapitre
[sans numérotation]	0001	[Page de faux-titre]
[sans numérotation]	0002	Liste des collaborateurs du neuvième volume
[sans numérotation]	0003	[Page de titre]
[page blanche]	0004	
1	0005	Hématocèle [L. Trasbot]
2	0006	Hématocèle [L. Trasbot]
3	0007	Hématocèle [L. Trasbot]
4	0008	Hématocèle [L. Trasbot]
5	0009	Hématocèle [L. Trasbot]
6	0010	Hématocèle [L. Trasbot]
7	0011	Hématocèle [L. Trasbot]
8	0012	Hématocèle [L. Trasbot]
9	0013	Hématocèle [L. Trasbot]
10	0014	Hématocèle [L. Trasbot] / Hématose / Hématurie [Reynal]
11	0015	Hématurie [Reynal]
12	0016	Hématurie [Reynal] /  Étiologie / Causes de l'hématurie essentielle
13	0017	Hématurie [Reynal]. Étiologie. Causes de l'hématurie essentielle
14	0018	Hématurie [Reynal]. Étiologie. Causes de l'hématurie essentielle
15	0019	Hématurie [Reynal]. Étiologie. Causes de l'hématurie essentielle / Causes de l'hématurie symptomatique
16	0020	Hématurie [Reynal]. Étiologie. Causes de l'hématurie symptomatique / Symptomatologie
17	0021	Hématurie [Reynal]. Symptomatologie
18	0022	Hématurie [Reynal]. Symptomatologie
19	0023	Hématurie [Reynal]. Symptomatologie
20	0024	Hématurie [Reynal]. Symptomatologie
21	0025	Hématurie [Reynal]. Symptomatologie
22	0026	Hématurie [Reynal]. Symptomatologie
23	0027	Hématurie [Reynal]. Symptomatologie / Traitement
24	0028	Hématurie [Reynal]. Traitement
25	0029	Hématurie [Reynal]. Traitement
26	0030	Hématurie [Reynal]. Traitement
27	0031	Hématurie [Reynal]. Traitement / Hémione [Eug. Gayot]
28	0032	Hémione [Eug. Gayot]
29	0033	Hémione [Eug. Gayot]
30	0034	Hémione [Eug. Gayot]
31	0035	Hémione [Eug. Gayot]
32	0036	Hémione [Eug. Gayot] / Hémippe / Hémiplégie [F. Saint-Cyr]
33	0037	Hémiplégie [F. Saint-Cyr]
34	0038	Hémiplégie [F. Saint-Cyr]
