page	refimg	numauto	chapitre
sn	0001	7726975	[Plat]
sn	0002	7726976	[Page de titre]
pb	0003	7726977	
sn	0004	7726978	Au corps médical
sn	0005	7726979	Au corps médical
sn	0006	7726980	Au corps médical
sn	0007	7726981	
sn	0008	7726982	Première partie. Classification des chapitres par actions médicamenteuses et indications thérapeutiques
pb	0009	7726983	
sn	0010	7726984	I. - Appareil circulatoire. thérapeutique générale / thérapeutique spéciale / II. - Appareil digestif. thérapeutique générale
sn	0011	7726985	Thérapeutique spéciale / III. - Appareil génito-urinaire. thérapeutique générale
sn	0012	7726986	Thérapeutique spéciale / IV. - Appareil respiratoire. thérapeutique générale / thérapeutique spéciale
sn	0013	7726987	V. - Chirurgie - thérapeutique externe. thérapeutique générale / thérapeutique spéciale / VI. - Diététique / VII. - Instrumentation - Appareils / VIII. - Maladies de la nutrition et par carence. thérapeutique générale / thérapeutique spéciale
sn	0014	7726988	Thérapeutique spéciale / IX. - Maladies de la peau. thérapeutique générale / thérapeutique spéciale / X. - Maladies infectieuses. thérapeutique générale
sn	0015	7726989	Thérapeutique générale / thérapeutique spéciale / XI. - Maladies parasitaires / XII. - Ophtalmologie / XIII. - Opothérapie / XIV. - Oto-rhino-laryngologie. thérapeutique générale
sn	0016	7726990	Thérapeutique générale / thérapeutique spéciale / XV. - Radiographie / XVI. - Stomatologie / XVII. - Syphilis / XVIII. - Système nerveux. thérapeutique générale
sn	0017	7726991	Thérapeutique spéciale / XIX. - Tuberculose / XX. - Tumeurs - cancer
sn	0018	7726992	Table par actions médicamenteuses et indications thérapeutiques des spécialités figurant dans cet ouvrage
pb	0019	7726993	
sn	0020	7726994	I. - Appareil circulatoire. T. G. Antispasmodiques artériels / Diurétiques
sn	0021	7726995	Diurétiques / Hémostatiques
sn	0022	7726996	Modérateurs cardiaques / Toni-cardiaques
sn	0023	7726997	Toni-cardiaques / Vaso-constricteurs artériels hypertenseurs / Vaso-constricteurs veineux
sn	0024	7726998	Vaso-constricteurs veineux / Vaso-dilatateurs artériels hypotenseurs
