page	refimg	chapitre
sn	0001	[Plat]
sn	0002	[Page de titre]
pb	0003	
sn	0004	Au corps médical
sn	0005	Au corps médical
sn	0006	Au corps médical
sn	0007	
sn	0008	Première partie. Classification des chapitres par actions médicamenteuses et indications thérapeutiques
pb	0009	
sn	0010	I. - Appareil circulatoire. thérapeutique générale / thérapeutique spéciale / II. - Appareil digestif. thérapeutique générale
sn	0011	Thérapeutique spéciale / III. - Appareil génito-urinaire. thérapeutique générale
sn	0012	Thérapeutique spéciale / IV. - Appareil respiratoire. thérapeutique générale / thérapeutique spéciale
sn	0013	V. - Chirurgie - thérapeutique externe. thérapeutique générale / thérapeutique spéciale / VI. - Diététique / VII. - Instrumentation - Appareils / VIII. - Maladies de la nutrition et par carence. thérapeutique générale / thérapeutique spéciale
sn	0014	Thérapeutique spéciale / IX. - Maladies de la peau. thérapeutique générale / thérapeutique spéciale / X. - Maladies infectieuses. thérapeutique générale
sn	0015	Thérapeutique générale / thérapeutique spéciale / XI. - Maladies parasitaires / XII. - Ophtalmologie / XIII. - Opothérapie / XIV. - Oto-rhino-laryngologie. thérapeutique générale
sn	0016	Thérapeutique générale / thérapeutique spéciale / XV. - Radiographie / XVI. - Stomatologie / XVII. - Syphilis / XVIII. - Système nerveux. thérapeutique générale
sn	0017	Thérapeutique spéciale / XIX. - Tuberculose / XX. - Tumeurs - cancer
sn	0018	Table par actions médicamenteuses et indications thérapeutiques des spécialités figurant dans cet ouvrage
pb	0019	
sn	0020	I. - Appareil circulatoire. T. G. Antispasmodiques artériels / Diurétiques
sn	0021	Diurétiques / Hémostatiques
sn	0022	Modérateurs cardiaques / Toni-cardiaques
sn	0023	Toni-cardiaques / Vaso-constricteurs artériels hypertenseurs / Vaso-constricteurs veineux
sn	0024	Vaso-constricteurs veineux / Vaso-dilatateurs artériels hypotenseurs
sn	0025	Vaso-dilatateurs artériels hypotenseurs / I. - Appareil circulatoire. T. S. Anémies - Chlorose
sn	0026	Anémies - Chlorose
sn	0027	Anémies - chlorose
sn	0028	Anémies - Chlorose / Angine de poitrine
sn	0029	Angine de poitrine / Artério-sclérose et ses complications
sn	0030	Artério-sclérose et ses complications
sn	0031	Artério-sclérose et ses complications / Artérites - Aortites - Claudication intermittente
sn	0032	Artérites - Aortites - Claudication intermittente / Arythmies
sn	0033	Cardiopathies aiguës / Eréthisme - Tachycardie palpitations
sn	0034	Eréthisme - Tachycardie palpitations / Gangrènes, syndrome de Raynaud / Hémophilie
sn	0035	Hémorragies / Hémorroïdes, varices, phlébites
sn	0036	Hémorroïdes, varices, phlébites / Hypertension
sn	0037	Hypertension
sn	0038	Hypertension / Hypotension / Insuffisances cardiaques hyposystolie - Asystolie
sn	0039	Insuffisances cardiaques hyposystolie - Asystolie / Leucémie - Lymphadénie / Oedèmes périphériques
sn	0040	Oedèmes périphériques / Purpura / Shock - Accidents sériques / II. - Appareil digestif. T. G. Alcalins - Saturants
sn	0041	Alcalins - Saturants / Antidiarrhéiques
sn	0042	Antidiarrhéiques / Antiémétisants / Antiseptiques intestinaux antifermentescibles
sn	0043	Antiseptiques intestinaux antifermentescibles
sn	0044	Antispasmodiques et sédatifs / Cholagogues
sn	0045	Cholagogues
sn	0046	Cholagogues / Eupeptiques - Stomachiques
sn	0047	Eupeptiques - Stomachiques / Laxatifs - Purgatifs
sn	0048	Laxatifs - Purgatifs
sn	0049	Laxatifs - Purgatifs / Pansements gastriques / Stimulants de la sécrétion et de la motilité gastrique
sn	0050	Stimulants de la sécrétion et de la motilité gastrique / Vaccinothérapie / II. - Appareil digestif. T. S. Aérophagie - Dilatation de l'estomac
sn	0051	Aérophagie - Dilatation de l'estomac / Anaphylaxie alimentaire
sn	0052	Anaphylaxie alimentaire / Anorexie
sn	0053	Anorexie / Cholécystites - Angiocholites
sn	0054	Cholécystites - Angiocholites / Cirrhoses
sn	0055	Cirrhoses / Congestions du foie - Foie cardiaque
sn	0056	Congestions du foie - Foie cardiaque / Constipation
sn	0057	Constipation
sn	0058	Constipation / Dysenteries - Choléra
sn	0059	Dysenteries - Choléra / Dyspepsies
sn	0060	Dyspepsies
sn	0061	Dyspepsies / Entérites aiguës - Diarrhées coliques fermentations intestinales
sn	0062	Entérites aiguës - Diarrhées coliques fermentations intestinales
sn	0063	Entérites aiguës - Diarrhées coliques fermentations intestinales
sn	0064	Entérites chroniques appendicite chronique
sn	0065	Entérites chroniques appendicite chronique
sn	0066	Entérites chroniques appendicite chronique / Gastralgies
sn	0067	Gastralgies / Gastro-entérites de l'enfance diarrhées infantiles
sn	0068	Gastro-entérites de l'enfance diarrhées infantiles / Hématémèse - Meloena / Hyperchlorhydrie
sn	0069	Hyperchlorhydrie / Hypochlorhydrie - Hypopepsie atonie gastrique
sn	0070	Hypochlorhydrie - Hypopepsie atonie gastrique / Ictères - Cholémie
sn	0071	Ictères - Cholémie
sn	0072	Infections intestinales
sn	0073	Infections intestinales / Insuffisance hépatique
sn	0074	Insuffisance hépatique
sn	0075	Insuffisance hépatique / Insuffisance pancréatique / Intoxications
sn	0076	Intoxications / Lithiase biliaire - Coliques hépatiques
sn	0077	Lithiase biliaire - Coliques hépatiques / Rectites - Fistules anales fissures anales - Prurit anal
sn	0078	Rectites - Fistules anales fissures anales - Prurit anal / Saturnisme - Coliques de plomb / Sténoses du pylore / Stomatites - Gingivites - Muguet
sn	0079	Stomatites - Gingivites - Muguet / Tuberculose intestinale / Ulcères de l'estomac et du duodénum
sn	0080	Ulcères de l'estomac et du duodénum / Vomissements / Alcalins / Antiseptiques gynécologiques
sn	0081	Antiseptiques gynécologiques / Antiseptiques urinaires externes
sn	0082	Antiseptiques urinaires internes / Balsamiques
sn	0083	Balsamiques / Décongestifs pelviens / Dissolvants uriques
sn	0084	Dissolvants uriques / Diurétiques
sn	0085	Galactogènes / Hémostatiques utérins / Régulateurs des règles sédatifs utéro-ovariens
sn	0086	Régulateurs des règles sédatifs utéro-ovariens / Vaccins
sn	0087	Vaccins / III. - Appareil génito-urinaire. T. S. Albuminuries - Azotémie - Urémie - Anurie
sn	0088	Allaitement - Crevasses du sein
sn	0089	Allaitement - Crevasses du sein / Blennorragie - Orchite
sn	0090	Blennorragie - Orchite / Chancre mou / Cystites - Prostatisme
sn	0091	Cystites - Prostatisme / Éclampsie vomissements incoercibles
sn	0092	Fibromes / Grossesse - Accouchements avortements
sn	0093	Grossesse - Accouchements avortements / Hématuries
sn	0094	Impuissance - Spermatorrhée / Incontinence d'urine / Infection puerpérale
sn	0095	Insuffisance rénale néphrites chroniques néphrites aiguës
sn	0096	Lithiase rénale coliques néphrétiques
sn	0097	Métrites - Leucorrhée
sn	0098	Métrites - Leucorrhée / Puberté - Menstruation - Ménopause
sn	0099	Puberté - Menstruation - Ménopause
sn	0100	Puberté - Menstruation - Ménopause / Pyélonéphrites
sn	0101	Pyélonéphrites / Salpingo-ovarites
sn	0102	Salpingo-ovarites / Syphilis rénale / Tuberculose rénale / IV. - Appareil respiratoire. T. G. Antidyspnéiques
sn	0103	Antidyspnéiques / Antiseptiques des voies respiratoires
sn	0104	Antiseptiques des voies respiratoires / Antispasmodiques - Sédatifs de la toux
sn	0105	Antispasmodiques - Sédatifs de la toux / Hémostatiques / Modificateurs sécrétoires balsamiques
sn	0106	Modificateurs sécrétoires balsamiques / Modificateurs sécrétoires expectorants / Révulsifs / Sérothérapie - Vaccinothérapie
sn	0107	IV. - Appareil respiratoire. T. S. Adénopathie trachéo-bronchique
sn	0108	Asthme - Asthme des foins
sn	0109	Asthme - Asthme des foins
sn	0110	Asthme - Asthme des foins / Bronchite fétide, gangrène pulmonaire, abcès du poumon / Congestions pulmonaires, pneumonie franche aiguë, broncho-pneumonies
sn	0111	Congestions pulmonaires, pneumonie aiguë, broncho-pneumonies
sn	0112	Coqueluche - Toux spasmodiques
sn	0113	Coqueluche - Toux spasmodiques / Emphysème pulmonaire sclérose pulmonaire
sn	0114	Emphysème pulmonaire sclérose pulmonaire / Oedème aigu du poumon / Pleurésies
sn	0115	Pleurésies / Trachéites - Trachéo-bronchites aiguës, - Bronchites chroniques
sn	0116	Trachéites - Trachéo-bronchites aiguës - Bronchites chroniques
sn	0117	Trachéites - Trachéo-bronchites aiguës - Bronchites chroniques
sn	0118	Trachéites - Trachéo-bronchites aiguës - Bronchites chroniques / V. - Chirurgie thérapeutique externe. T. G. Anesthésiques / Antiseptiques externes - Comprimés / Antiseptiques externes - Liquides
sn	0119	Antiseptiques externes - Liquides / Antiseptiques externes - Pommades / Antiseptiques externes - Poudres / Antiseptiques externes savons - Ovules / Antiseptiques internes
sn	0120	Antiseptiques internes / Bains / Cataplasmes - Révulsifs / Cicatrisants
sn	0121	Hémostatiques / Stérilisation / Vaccinothérapie / V. - Chirurgie thérapeutique externe. T. S. Adénites
sn	0122	Adénites / Brûlures
sn	0123	Brûlures / Cicatrices vicieuses / Entorses, fractures, hydarthroses
sn	0124	Furoncles - Furonculose - Anthrax abcès - Panaris - Phlegmons piqures d'insectes
sn	0125	Furoncles - Furonculose - Anthrax abcès - Panaris - Phlegmons piqûres d'insectes / Ostéites - Ostéo-myélites / Pansements - Plaies - Fistules ulcères
sn	0126	Pansements - Plaies - Fistules ulcères
sn	0127	Pansements - Plaies - Fistules ulcères / Tuberculoses osseuses / VI. - Diététique
sn	0128	VII. - Instrumentation - Appareils / VIII. - Maladies de la nutrition et par carence. T. G. Accélérateurs de la nutrition
sn	0129	Accélérateurs de la nutrition
sn	0130	Accélérateurs de la nutrition / Dissolvants uriques anti-goutteux
sn	0131	Dissolvants uriques - anti-goutteux / Médicaments d'épargne / Produits vitaminés - produits irradiés
sn	0132	Produits vitaminés - produits irradiés / Régulateurs de la nutrition
sn	0133	Régulateurs de la nutrition / VIII. - Maladies de la nutrition et par carence. T. S. Acétonémie / Alcalose / Arthritisme
sn	0134	Arthritisme
sn	0135	Arthritisme / Asthénie - Surmenage - Convalescences
sn	0136	Asthénie - Surmenage - Convalescences
sn	0137	Asthénie - Surmenage - Convalescences
sn	0138	Asthénie - Surmenage - Convalescences
sn	0139	Asthénie - Surmenage - Convalescences / Athrepsie / Avitaminose
sn	0140	Avitaminose / Carence calcique - Carence phosphatée / Carence magnésienne / Diabète
sn	0141	Diabète / Goutte
sn	0142	Goutte / Obésité
sn	0143	Obésité
sn	0144	Phosphaturie / Rachitisme - Lymphatisme troubles de la croissance
sn	0145	Rachitisme - Lymphatisme troubles de la croissance
sn	0146	Rachitisme - Lymphatisme troubles de la croissance
sn	0147	Rachitisme - Lymphatisme troubles de la croissance
sn	0148	Rhumatismes chroniques algies rhumatismales - Lumbago
sn	0149	Rhumatismes chroniques algies rhumatismales - Lumbago
sn	0150	Rhumatismes chroniques - Algies rhumatismales - Lumbago / IX. - Maladies de la peau. T. G. Antiprurigineux
sn	0151	Antiseptiques / Kératoplastiques / Vaccins
sn	0152	Vaccins / IX. - Maladies de la peau. T. S. Acné
sn	0153	Acné / Alopécies / Crevasses - Gerçures - Engelures
sn	0154	Crevasses - Gerçures - Engelures / Eczémas
sn	0155	Eczémas
sn	0156	Eczémas / Érythèmes - Intertrigo / Herpès
sn	0157	Herpès / Impetigo
sn	0158	Mycoses - Sycosis / Phtiriase - Teigne - Gale
sn	0159	Pityriasis / Prurigo - Dartres - Prurits
sn	0160	Prurigo - Dartres - Prurits / Psoriasis / Pyodermites
sn	0161	Pyodermites / Séborrhée / Tuberculose cutanée - Lupus
sn	0162	Tuberculose cutanée - Lupus / Tumeurs de la peau - Verrues / Ulcères variqueux
sn	0163	Ulcères variqueux / Urticaire
sn	0164	Urticaire / X. - Maladies infectieuses. T. G. Antipyrétiques / Antiseptiques externes / Antiseptiques internes
sn	0165	Antiseptiques internes / Bactériophages / Bactériothérapie - Ferments lactiques
sn	0166	Balnéothérapie / Chimiothérapie - Colloïdes / Diaphorétiques / Sérums - Vaccins / Colibacillose
sn	0167	Colibacillose / Diphtérie
sn	0168	Erysipèle / Fièvres éruptives - Lèpre / Grippe
sn	0169	Grippe
sn	0170	Grippe
sn	0171	Oreillons / Rhumatisme articulaire aigu / Rougeole
sn	0172	Septicémies / Tétanos / Typhoïdes et paratyphoïdes
sn	0173	Typhoïdes et paratyphoïdes / Zona
sn	0174	XI. - Maladies parasitaires. Amibiase / Helminthiase / Maladie du sommeil / Mycoses
sn	0175	Paludisme / Parasites de l'intestin et des voies biliaires
sn	0176	Parasites de l'intestin et des voies biliaires / XII. - Ophtalmologie. Anesthésiques locaux / Antiseptiques locaux / Bains d'yeux
sn	0177	Instillations - Collyres / Pommades / Vaccins / XIII. - Opothérapie
sn	0178	XIV. - Oto-rhino-laryngologie. T. G. Analgésiques généraux / Analgésiques locaux
sn	0179	Antiseptiques / Gargarismes - Collutoires - Lavages
sn	0180	Gargarismes - Collutoires - Lavages / Inhalations / Instillations - Pulvérisations
sn	0181	Instillations - Pulvérisations / Pommades / Poudres / Vaccins / Vaso-constricteurs - Décongestifs
sn	0182	Vaso-constricteurs - Décongestifs / XIV. - Oto-rhino-laryngologie. T. S. Angines aiguës
sn	0183	Angines aiguës / Angine de Vincent / Bourdonnements d'oreilles - Surdité / Coryzas (Aigus, chroniques)
sn	0184	Coryzas (Aigus, chroniques)
sn	0185	Coryzas (Aigus, chroniques) / Coryza spasmodique - Rhume des foins / Épistaxis / Laryngites aiguës, chroniques
sn	0186	Laryngites aiguës, chroniques
sn	0187	Laryngite striduleuse / Otites - Mastoïdites / Ozène
sn	0188	Ozène / Pharyngites aiguës
sn	0189	Pharyngites aiguës / Rhino-pharyngites chroniques
sn	0190	Rhino-pharyngites chroniques / Sinusites
sn	0191	Végétations adénoïdes - Adénoïdites / XV. - Radiographie / XVI. - Stomatologie
sn	0192	XVII. - Syphilis. Préventifs / Traitement arsenical / Traitement bismuthique
sn	0193	Traitement bismuthique / Traitement ioduré / Traitement mercuriel
sn	0194	Traitement mixte / XVIII. - Système nerveux. T. G. Analgésiques externes / Analgésiques internes
sn	0195	Analgésiques internes / Anesthésiques généraux / Anesthésiques locaux / Anesthésiques rachidiens / Antispasmodiques
sn	0196	Antispasmodiques / Hypnotiques
sn	0197	Hypnotiques / Modificateurs du sympathique et du parasympathique
sn	0198	Modificateurs du sympathique et du parasympathique / Neuro-toniques
sn	0199	Neuro-toniques
sn	0200	Sédatifs
sn	0201	Sédatifs / XVIII. - Système nerveux. T. S. Algies - Céphalées - Migraines - Névralgies sciatiques - Névrites
sn	0202	Algies - Céphalées - Migraines - Névralgies sciatiques - Névrites
sn	0203	Algies - Céphalées - Migraines - Névralgies sciatiques - Névrites / Congestion cérébrale - Hémorragie cérébrale - Ramollissement cérébral hémiplégie
sn	0204	Congestion cérébrale - Hémorragie cérébrale - Ramollissement cérébral hémiplégie / Encéphalite aiguë séquelles d'encéphalite / Goitre exophtalmique
sn	0205	Insomnies - Nervosisme / Méningite cérébro-spinale / Méningite tuberculeuse
sn	0206	Migraine ophtalmique / Neurasthénie - Névrose d'angoisse
sn	0207	Neurasthénie - Névrose d'angoisse
sn	0208	Neurasthénie - Névrose d'angoisse
sn	0209	Neurasthénie - Névrose d'angoisse / Paralysie agitante / Paralysies périphériques / Tabès / Tics - Convulsions - Délires
sn	0210	Tics - Convulsions - Délires
sn	0211	Troubles vago-sympathiques / XIX. - Tuberculose. Amaigrissement
sn	0212	Amaigrissement / Antiseptiques généraux
sn	0213	Antiseptiques généraux / Médications locales / Toniques - Reminéralisants recalcifiants
sn	0214	Toniques - Réminéralisants récalcifiants
sn	0215	Toniques - Réminéralisants récalcifiants
sn	0216	Toniques - Réminéralisants récalcifiants
sn	0217	Toniques - Reminéralisants recalcifiants / Traitement spécifique / Traitement symptomatique anorexie / Traitement symptomatique diarrhée
sn	0218	Traitement symptomatique diarrhée / Traitement symptomatique dyspnée / Traitement symptomatique expectoration
sn	0219	Traitement symptomatique expectoration / Traitement symptomatique fièvre / Traitement symptomatique hémoptysies / Traitement symptomatique sueurs
sn	0220	Traitement symptomatique toux
sn	0221	XX. - Tumeurs - Cancer (Voir système nerveux, analgésiques. Appareil circulatoire, Hémostatiques. Tuberculose, Toniques)
pb	0222	
pb	0223	
sn	0224	Deuxième partie. Dictionnaire de spécialités pharmaceutiques
pb	0225	
3	0226	Absuric / Acatar
4	0227	Acécoline
5	0228	Acécoline-Spartéine. Acécoline-Camphre / Acécoline-Yohimbine / Acécolex
6	0229	Acépiline / Acésine Guillaumin
7	0230	Acétylarsan / Acobella
8	0231	Acodros / Acoégénol
9	0232	Acolitol
10	0233	Actiphos
11	0234	Adénoseptyl
12	0235	Adipolysine
13	0236	Adipolysine
14	0237	Adonal Vicario
15	0238	Adoverne « Roche »
16	0239	Adral / Adrénaline Invar
17	0240	Adrénargol / Adrénine
18	0241	Adrénocalcine / Adrénoïdes Béral
19	0242	Adrénoléine / Adrépatine
20	0243	Adréphédrine Béral / Aérocid
21	0244	Aérophagyl / Aesculase
22	0245	Aethone / Agamétol
23	0246	Agarase
24	0247	Agarol
25	0248	Agobyl
26	0249	Agocholine
27	0250	Agomensine Ciba / Agozymase
28	0251	Aiguë d'Or. Analga du Docteur Redier / Airoglyce
29	0252	Albuol Leisyn / Albuplast Vigier
30	0253	Alcacyl / Alcalinose
31	0254	Alcamfétol / Alepsal
32	0255	Alexime. Anciennement « Alexine » / Algatan
33	0256	Algocratine (Phénylamidoxanthine) / Algophagine
34	0257	Algorol / Algosédine
35	0258	Alibourine B. E. A. / Aliment Tinardon
36	0259	Allergantyl Miluc / Allisatine « Sandoz »
37	0260	Allocaïne lumière / Allochrysine Lumière
38	0261	Allonal « Roche »
39	0262	Allophaquina / Aloïne Houdé
40	0263	Aloplastine / Aloysine
41	0264	Alsodine / Alucol Wander
42	0265	Alunozal / Alzine
43	0266	Amborhinol / Amibiasine
44	0267	Amidal / Amino-Sel Byla
45	0268	Amiphène Carron
46	0269	Amphosthène / Ampho-Tablettes Ronchèse
47	0270	Amphotonyl / Ampho-Vaccins Ronchèse
48	0271	Ampolases. Opolases
49	0272	Ampoules Boissy
50	0273	Ampoules de Pantopon « Roche » / Ampoules de spasmalgine « Roche »
51	0274	Ampoules névrosthéniques Dausse / Ampoules Reipar
52	0275	Amunine / Amylodiastase Thépénier
53	0276	Anacamphre / Anacidase
54	0277	Anaclasine Ranson
55	0278	Analgénine Oberlin / Anapeptone Vassal
56	0279	Anaquintine Lescène / Anaural
57	0280	Anaxéryl / Androcalcion
58	0281	Androstine Ciba / Anégrine
59	0282	Anéo Leisyn / Anexol
60	0283	Angiolymphe du Docteur Rous / Angiosédine
61	0284	Angioxyl / Angitan
62	0285	Aniodol
63	0286	Anoïde / Anozyl
64	0287	Antalgol Dalloz / Antasthène
65	0288	Antélobine / Anthéma
66	0289	Anthracalcine / Anthraseptol du Docteur Daynez
67	0290	Anthraxone Fornet / Antialgos christiaens
68	0291	Antiasthmatique Domergue / Antiasthme Bengalais
69	0292	Anti-asthmine Dehaussy
70	0293	Antidiabétique Monavon / Antidouleur Barbessou
71	0294	Antifluor / Antifuronculeux Domergue
72	0295	Antigénines
73	0296	Antigonol / Antigrippine Midy
74	0297	Antinéase / Antiphi
75	0298	Antiphlogistine / Antiphymique Vadam
76	0299	Antipiol / Antirrhoïde
77	0300	Antisciatique P. Chambon / Anti-urique de Contrexéville
78	0301	Antivirus / Antonal
79	0302	Anusol Mialhe / Anxiol (Comprimés)
80	0303	Anxiosédine / Aphloïne Trouette-Perret
81	0304	Aphosal / Appetyl
82	0305	Aquintol Petit-Mialhe / Arapal
