page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
pb	0004	
sn	0005	Introduction
pb	0006	
sn	0007	1re Partie. Nomenclature nominale des spécialités pharmaceutiques médicales, avec noms et adresses de leurs fabricants
pb	0008	
7	0009	A
8	0010	A
9	0011	A
10	0012	B
11	0013	B / C
12	0014	C
13	0015	C
14	0016	C
15	0017	C / D
16	0018	D
17	0019	D / E
18	0020	E
19	0021	E
20	0022	E / F
21	0023	F / G
22	0024	G
23	0025	G
24	0026	G / H
25	0027	H
26	0028	H / I
27	0029	I / J / K
28	0030	K / L
29	0031	L
30	0032	L / M
31	0033	M / N
32	0034	N
33	0035	N / O
34	0036	O / P
35	0037	P
36	0038	P
37	0039	P
38	0040	P
39	0041	P
40	0042	P / Q / R
41	0043	R / S
42	0044	S
43	0045	S
44	0046	S
45	0047	S
46	0048	S
47	0049	S / T
48	0050	T
49	0051	T
50	0052	T / U / V
51	0053	V
52	0054	V / Y / Z
sn	0055	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0056	
55	0057	Adrénaline Byla (Syn : adrénamine) / Adrénaline Clin
56	0058	Aethone / Agaryl Fournier
57	0059	Airol « Roche » / Albuvore
58	0060	Algarine Nyrdahl / Algolane
59	0061	Ampoules Churchill / Ampoules de Digalène « Roche »
60	0062	Ampoules de Pantopon « Roche » / Amylodiastase Thépénier
61	0063	Aniodol / Antacidol
62	0064	Antialgos Christiaens / Antiasthme Bengalais
63	0065	Anticholestérine Foulon / Antigrippine Midy
64	0066	Antiphlogistine
65	0067	Antodyne / Apaludol
66	0068	Arhéol / Arhine Lambiotte Frères
67	0069	Arquéritol Lesure / Arsénobenzol
68	0070	Arthri-Sel / Arthritose
69	0071	Ascoléine Rivier / Aspirine Vicario
70	0072	Atophan Cruet / Atural
71	0073	Audigénine / Azufrol
72	0074	Baume du Docteur Baissade / Baume Duret
73	0075	Béatol
74	0076	Bétul-Ol Midy / Bibromure Vicario
75	0077	Bi-iodural Novat / Bi-iodure de mercure Midy
76	0078	Bi-iodure Souffron / Biléyl Fournier
77	0079	Biocalcose Chevretin / Biophorine Girard
78	0080	Biolactyl Fournier
79	0081	Boldo Gmet / Boléase Monal
80	0082	Broméine Montagu / Bromiase
81	0083	Bromogénol Pépin / Bromone Robin
82	0084	Bromure de camphre Clin / Bromures Souffron
83	0085	Bulgarine Thépénier
84	0086	Cachets « Roche » de Thiocol / Calcéose
85	0087	Calciline / Capsules Dartois
86	0088	Cascara Midy / Cascarine Leprince
87	0089	Cérébrase / Cérébrine Byla
88	0090	Cérébrine Fournier / Chlorobyl
89	0091	Chloramine / Choléine Camus
90	0092	Chloroforme Lambiotte Frères
91	0093	Cholélyse / Choléokinase
92	0094	Choléo-Lactol. Formule du Docteur L.-G. Mary / Cholergine
93	0095	Cigarettes Espic
94	0096	Coagulène Ciba
95	0097	Cocaïne Midy / Coccidal Grémy
96	0098	Codoforme Bottu / Colchi-Sal Midy
97	0099	Colloïdes
98	0100	Collosol simple / Les Collosols médicamenteux
99	0101	Collothiol
100	0102	Colluborine Dupuy
101	0103	Composé Gmet / Comprimés « Roche » de Thiocol
102	0104	Condurango Gmet / Coréine
103	0105	Créosoforme Lambiotte Frères
104	0106	Curatoxine
105	0107	Cuscutine Foulon
106	0108	Dermofagine / Dermo-Plastol Dumesnil
107	0109	Diabéphobe / Diabétifuge
108	0110	Dial Ciba
109	0111	Dialyl / Diasténine Grémy
110	0112	Digalène « Roche »
111	0113	Digifoline Ciba
