page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
sn	0004	
sn	0005	Première partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0007	I. - Alimentation - Régimes / II. - Antiseptiques - Désinfectants
sn	0008	III. - Appareil circulatoire
sn	0009	
sn	0010	
sn	0011	IV. - Appareil digestif et ses annexes
sn	0012	
sn	0013	
sn	0014	
sn	0015	V. - Appareil génito-urinaire
sn	0016	VI. - Appareil respiratoire
sn	0017	
sn	0018	
sn	0019	VII. - Arthritisme - Goutte rhumatisme - Algies diverses
sn	0020	
sn	0021	VIII. - Dermatoses - Plaies
sn	0022	
sn	0023	IX. - Gynécologie - Obstétrique
sn	0024	
sn	0025	X. - Hémostatiques
sn	0026	XI. - Maladies infectieuses et parasitaires
sn	0027	XII. - Ophtalmologie
sn	0028	XIII. - Opothérapie - Vaccinothérapie - produits divers
sn	0029	XIV. - Oto-rhino-laryngologie
sn	0030	
sn	0031	XV. - Reconstituants - Recalcifiants - Toniques
sn	0032	
sn	0033	
sn	0034	XVI. - Stomatologie
sn	0035	XVII. - Syphilis
sn	0036	XVIII. - Système nerveux
sn	0037	
sn	0038	
sn	0039	XX. - Tumeurs - Cancer
sn	0040	
sn	0041	XIX. - Tuberculose
sn	0042	
sn	0043	Deuxième partie. Dictionnaire de spécialités pharmaceutiques
pb	0044	
3	0045	Absuric / Acécoline
4	0046	Acésine Guillaumin / Acétylarsan
5	0047	Acétylcholine « Roche »
6	0048	Acimyl / Acodros
7	0049	Acolitol
8	0050	Actine
9	0051	A. D. Grosjean
10	0052	Adipolysine
11	0053	Adipolysine
12	0054	Adoverne « Roche »
13	0055	Adral / Adrénaline Clin
14	0056	Adrénaline Invar / Adrénine
15	0057	Adrénoléine / Adrépatine
16	0058	Adrialgine / Adrianine
17	0059	Aérophagyl / Athone
18	0060	Agamétol
19	0061	Agarase
20	0062	Agocholine
21	0063	Agomensine Ciba / Airoglyce
22	0064	Airol « Roche » / Albuplast Vigier
23	0065	Alepsal Genévrier / Alexime. Anciennement « Alexine »
24	0066	Algatan / Algocratine
25	0067	Alibourine
26	0068	Aliment Glaxo
27	0069	Aliment Tinardon / Allisatine « Sandoz »
28	0070	Allium Coirre / Allocaïne Lumière
29	0071	Allochrysine Lumière
30	0072	Allonal « Roche »
31	0073	Allophaquina / Aloïne Houdé
32	0074	Aloplastine / Aloysine
33	0075	Alucol Wander / Alunozal
34	0076	Amibiasine / Amidal
35	0077	Amino-Sel Byla
36	0078	Amiphène Carron
37	0079	Ampho-Vaccins Ronchèse / Ampoules Boissy
38	0080	Ampoules de Digalène « Roche » / Ampoules de Pantopon « Roche »
39	0081	Ampoules de Sécacornine « Roche » / Ampoules de Spasmalgine « Roche »
40	0082	Ampoules de Théobryl « Roche » / Ampoules Reipar
41	0083	Ampoules Suractivantes Leysin dites « Ampoules de survie »
42	0084	Amunine / Amylodiastase Thépénier
43	0085	Anaclasine Ranson
44	0086	Anapeptone Vassal / Anaquintine Lescène
45	0087	Androstine Ciba / Anégrine
46	0088	Anéo Leysin / Anexol
47	0089	Angiolymphe du Docteur Rous / Angioxyl du Docteur Roussel
48	0090	Aniodol
49	0091	Anoïde / Antalgol Dalloz
50	0092	Antasthène / Antasthme Cibrand
51	0093	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Anthraxone-Fornet
52	0094	Antialgos Christaens / Antiasthme Bengalais
