page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
sn	0004	1re Partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0005	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	I. - Alimentation - Régimes / II. - Antiseptiques - Désinfectants
sn	0007	III. - Appareil circulatoire
sn	0008	
sn	0009	IV. - Appareil digestif et ses annexes
sn	0010	
sn	0011	
sn	0012	V. - Appareil génito-urinaire
sn	0013	VI. - Appareil respiratoire
sn	0014	
sn	0015	VII. - Arthritisme - Goutte - Rhumatisme - Algies diverses
sn	0016	VIII. - Dermatoses - Plaies
sn	0017	
sn	0018	IX. - Gynécologie - Obstétrique
sn	0019	X. - Hémostatiques / XI. - Maladies infectieuses et parasitaires
sn	0020	
sn	0021	XII. - Ophtalmologie / XIII. - Opothérapie - Vaccinothérapie - produits divers
sn	0022	XIV. - Oto-rhino-laryngologie
sn	0023	XV. - Reconstituants - Recalcifiants - Toniques
sn	0024	
sn	0025	
sn	0026	XVI. - Stomatologie / XVII. - Syphilis
sn	0027	XVIII. - Système nerveux
sn	0028	
sn	0029	XIX. - Tuberculose
sn	0030	
sn	0031	XX. - Tumeurs - Cancer
sn	0032	
pb	0033	
pb	0034	
sn	0035	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0036	
1	0037	Absuric / Acécoline
2	0038	Acésine Guillaumin / Acétylarsan
3	0039	Acodros / Acolitol
4	0040	A.-D. Grosjean
5	0041	Adoverne « Roche »
6	0042	Adral / Adrénaline
7	0043	Adrénaline Invar / Adrénine
8	0044	Adrénocalcine / Adrénoléine
9	0045	Adrépatine / Adrialgine
10	0046	Adrianine / Aérophagyl
11	0047	Aethone / Agamétol
12	0048	Agarase
13	0049	Agocholine
14	0050	Agomensine Ciba / Airoglyce
15	0051	Airol « Roche » / Albuplast Vigier
16	0052	Alepsal Genévrier / Alexime. Anciennement « Alexine »
17	0053	Algarol Beaucourt / Algatan
18	0054	Algocratine / Alibourine
19	0055	Aliment Tinardon / Allisatine « Sandoz »
20	0056	Allocaïne Lumière
21	0057	Allonal « Roche »
22	0058	Aloïne Houdé / Aloysine
23	0059	Alucol Wander / Alunozal
24	0060	Amibiasine / Amidal
25	0061	Amino-Sel Byla
26	0062	Ampho-Vaccins de Ronchèse
27	0063	Ampoules Boissy / Ampoules de Digalène « Roche »
28	0064	Ampoules névrosthéniques Dausse / Ampoules de Pantopon « Roche »
29	0065	Ampoules Reipar / Ampoules de Sécacornine « Roche »
30	0066	Ampoules de Spasmalgine « Roche » / Ampoules de Théobryl « Roche »
31	0067	Amylodiastase Thépénier / Anapeptone Vassal
32	0068	Anaquintine Lescène / Androstine Ciba
33	0069	Anégrine / Anéol Robert
34	0070	Anexol / Angiolymphe du Docteur Rous
35	0071	Aniodol
36	0072	Antacidyl / Antalgol Dalloz
37	0073	Antasthène / Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello
38	0074	Anthraxone-Fornet / Antialgos Christiaens
39	0075	Anti-asthmatiques du Docteur Cléry / Antiasthme Bengalais
40	0076	Anti-asthmine Dehaussy
41	0077	Antigrippine Midy / Antiphi
42	0078	Antiphlogistine / Antiphlogosine
43	0079	Antiphymique Vadam / Antipur
44	0080	Antirrhoïde / Antivirus
45	0081	Antonal / Anurol
46	0082	Anusol Mialhe / Aphloïne Trouette-Perret
47	0083	Apioline Chapoteaut / Aquintol Petit-Mialhe
48	0084	Argybil / Argycuprol
