page	refimg	chapitre
sn	0001	[Plat]
sn	0002	[Page de titre]
sn	0003	
sn	0004	Première partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0005	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	I. - Alimentation - Régimes / II. - Analgésiques
sn	0007	
sn	0008	III. - Antiseptiques - Désinfectants / IV. - Appareil circulatoire
sn	0009	
sn	0010	
sn	0011	
sn	0012	V. - Appareil digestif (Estomac - intestin)
sn	0013	
sn	0014	
sn	0015	VI. - Appareil digestif (Annexes : foie - pancréas, etc.)
sn	0016	
sn	0017	
sn	0018	VII. - Appareil génito-urinaire
sn	0019	
sn	0020	VIII. - Appareil respiratoire
sn	0021	
sn	0022	
sn	0023	IX. - Dermatoses - Plaies
sn	0024	
sn	0025	
sn	0026	X. - Gynécologie - Obstétrique - Allaitement
sn	0027	
sn	0028	XI. - Hémostatiques
sn	0029	XII. - Maladies infectieuses
sn	0030	
sn	0031	XIII. - Maladies de la nutrition (Arthritisme - goutte - obésité - diabète - rhumatisme, etc.)
sn	0032	
sn	0033	
sn	0034	XIV. - Maladies parasitaires
sn	0035	XV. - Ophtalmologie
sn	0036	XVI. - Opothérapie
sn	0037	XVII. - produits divers - Instrumentation / XVIII. - Oto-rhino-laryngologie
sn	0038	
sn	0039	XIX. - Reconstituants - Recalcifiants - Toniques
sn	0040	
sn	0041	
sn	0042	
sn	0043	XX. - Stomatologie
sn	0044	XXI. - Syphilis
sn	0045	XXII. - Système nerveux (Sédatifs, hypnotiques, anesthésiques)
sn	0046	
sn	0047	XXIII. - Système nerveux (Stimulants)
sn	0048	
sn	0049	XXIV. - Tuberculose
sn	0050	
sn	0051	
sn	0052	XXV. - Tumeurs - Cancer
sn	0053	XXVI. - Vaccinothérapie - Sérothérapie - Bactériophages
sn	0054	Deuxième partie. Dictionnaire de spécialités pharmaceutiques
sn	0055	Absuric
3	0056	Acécoline / Acécolex
4	0057	Acésine Guillaumin / Acétylarsan
5	0058	Acimyl / Acobella
6	0059	Acodros / Acoégénol
7	0060	Acolitol
8	0061	Actine
9	0062	Adipolysine
10	0063	Adipolysine
11	0064	Adonal Vicario
12	0065	Adoverne « Roche »
13	0066	Adral / Adrénaline Clin
14	0067	Adrénaline Invar / Adrénine
15	0068	Adrénoléine / Adrépatine
16	0069	Aérophagyl / Aethone
17	0070	Agamétol
18	0071	Agarase
19	0072	Agesulf
20	0073	Agocholine
21	0074	Agomensine Ciba / Airoglyce
22	0075	Airol « Roche » / Albuplast Vigier
23	0076	Alcacyl / Alcalinose
24	0077	Alcamfétol / Alepsal Genévrier
25	0078	Alexime. Anciennement « Alexine » / Algatan
26	0079	Algocratine / Algophagine
27	0080	Alibourine / Aliment Tinardon
28	0081	Allisatine « Sandoz » / Allium Coirre
29	0082	Allocaïne Lumière / Allochrysine Lumière
30	0083	Allonal « Roche »
31	0084	Allophaquina / Aloïne Houdé
32	0085	Aloplastine / Aloysine
33	0086	Alsodine / Althine (Comprimés)
34	0087	Alucol Wander / Alunozal
35	0088	Amborhinol / Amibiasine
36	0089	Amidal / Amino-Sel Byla
37	0090	Amiphène Carron
38	0091	Ampho-Tablettes Ronchèse / Amphotonyl
39	0092	Ampho-Vaccins Ronchèse / Ampolases. Opolases
40	0093	Ampoules Boissy / Ampoules de Digalène « Roche »
41	0094	Ampoules de Pantopon « Roche » / Ampoules de Sécacornine « Roche »
42	0095	Ampoules de Spasmalgine « Roche » / Ampoules de Théobryl « Roche »
43	0096	Ampoules névrosthéniques Dausse / Ampoules Reipar
44	0097	Ampoules suractivantes Leisyn / Amunine
45	0098	Amylodiastase Thépénier
46	0099	Anaclasine Ranson
47	0100	Anapeptone Vassal / Anaquintine Lescène
48	0101	Anaural
49	0102	Androcalcion
50	0103	Androstine Ciba / Anégrine
51	0104	Anéo Leisyn / Anexol
52	0105	Angiolymphe du Docteur Rous / Angiosédine
53	0106	Angioxyl du Docteur Roussel
54	0107	Aniodol
55	0108	Anoïde / Antalgol Dalloz
56	0109	Antasthène / Antasthme Cibrand
57	0110	Antélobine / Anthéma
58	0111	Anthraxone-Fornet / Antialgos Christaens
59	0112	Antiasthmatique Domergue / Antiasthme Bengalais
60	0113	Anti-asthmine Dehaussy
61	0114	Antidiabétique Monavon
62	0115	Anti-épileptique de Liège
63	0116	Antifuronculeux Domergue
64	0117	Antigénines
65	0118	Antigrippine Midy / Antiphi
66	0119	Antiphlogistine / Antiphymique Vadam
67	0120	Antirrhoïde / Antisciatique P. Chambon
68	0121	Antivirus / Antonal
69	0122	Anusol Mialhe / Anxiol (Comprimés)
70	0123	Aphloïne Trouette-Perret / Aphosal
71	0124	Apioline Chapoteaut / Appetyl
72	0125	Apsophol / Aquintol Petit-Mialhe
73	0126	Arachise / Arcanan
74	0127	Ardogène / Argybil
75	0128	Argycuprol
76	0129	Arhémapectine Gallier
77	0130	Arhéol / Arhine Lambiotte Frères
78	0131	Armosine / Arquéritol Lesure
79	0132	Arrhénal Adrian / Arrhénomartiol
80	0133	Arrhénuclène Bergevin / Arsaminol
81	0134	Arséniode Buriat / Arsénos-Solvant
82	0135	Arsi-Strychnal Longuet / Arsycodile
83	0136	Arsylène « Roche »
84	0137	Artérase / Artérion Vincardi
85	0138	Artério-Veinine / Artoradine
86	0139	Ascéine / Asciatine
87	0140	Asclérosol / Ascoléine Rivier
88	0141	Aseptone / Aseptoradol
89	0142	Asthmylose / Athérolysine
90	0143	Atolysan / Atophan-Cruet
91	0144	Atophanyl / Atoquinol Ciba
92	0145	Atural
93	0146	Avanazol Couturieux / Azigol Thévenot
94	0147	Azotyl / Azufrol
95	0148	Azym
96	0149	Babeurre « La Faye » / Babeurre Nutricia
97	0150	Backérine
98	0151	Bacté-Phages du Professeur d'Hérelle
99	0152	Bacté-Phages du Professeur d'Hérelle
100	0153	Bacté-Phages du Professeur d'Hérelle
101	0154	Bactériophages Leclerc
102	0155	Bactioxyne / Bain carbogazeux Wolo
103	0156	Bain carré / Bain Salvia
104	0157	Bains médicamenteux du Docteur Fayès
105	0158	Baldisédan
106	0159	Ballotyl / Balmiga
107	0160	Balsamol Lescène / Balsoforme
108	0161	Baume Adol / Baume Aroma
109	0162	Baume Bengué / Baume Delacour
110	0163	Baume de la maternité
111	0164	Baume du Docteur Baissade
112	0165	Baume Duret / Baume Rhodia
113	0166	Baume Saint-Antoine / Baume Sélénia au sélénium colloïdal
114	0167	Baume Suelta / Baumolacpinine
115	0168	Béatol
116	0169	Beef Lavoix ou Vin de Lavoix / Belhémine
117	0170	Belladénal « Sandoz » / Bellafoline Sandoz
118	0171	Bemax
119	0172	Benzo-Bismuth Millot
120	0173	Benzoflorine Julien / Benzo-Iodhydrine (Capsules de)
121	0174	Benzophosphine Christiaens / Benzoquinol
122	0175	Benzyanyl
pb	0176	
124	0177	Benzylocalcium
125	0178	Benzylocalcium
126	0179	Benzylol / Béryline du Docteur Fayès
127	0180	Bétul-Ol Midy / Bexinine
128	0181	Biarsol / Biazan
129	0182	Bi-Citrol Marinier / Bi-Iodural Novat
130	0183	Bilexabol / Biléyl Fournier
131	0184	Biliase Raby / Biliboldo
132	0185	Bilifluine du Docteur L. Bignon / Biliogastrine Chevillon
133	0186	Bilirhéïne / Bilivaccin
134	0187	Bilivaccin anticolibacillaire / Biocalcose
135	0188	Biocholine d'après les travaux du Professeur J. Carles et du Docteur F. Leuret / Biodermyl Monal
136	0189	Biodynamine
137	0190	Bioentérase / Biogénol Demasles
138	0191	Biolactyl Fournier
139	0192	Biophorine Girard
140	0193	Biophytol
141	0194	Bioplasmyl / Biopulmol
142	0195	Biosine Le Perdriel / Biotrigon
143	0196	Bis-ka-ma / Bismhydral
144	0197	Bismusodine / Bismutartrol
145	0198	Bismuth (Crème de) du Docteur Quesneville
146	0199	Bismuth Desleaux / Bismuthion Couturieux
147	0200	Bismuthoïdol / Bismuth Tulasne
148	0201	Bissol Ch. Gautier / Bivatol
149	0202	Blédine Jacquemaire
150	0203	Blénnopiat / Blennosine-Fornet
151	0204	Boldine Houdé / Boldo Gmet
152	0205	Boldolactol / Boldorhéine
153	0206	Boldo Verne / Boléase Monal
154	0207	Boréol / Boricine Meissonnier
155	0208	Borocalcyl Thévenot / Borosodine Lumière
156	0209	Borostyrol Schlatter / Bouchon - Bouteille - Tubes radioactifs « Emana »
157	0210	Boues radioactives Emania / Boules Quiès
158	0211	Sel naturel de Brides / Tablettes-pilules de Brides
159	0212	Thé de Brides / Bromadyl Vicario
160	0213	Broméine Montagu / Bromiase
161	0214	Bromogénol Pépin / Bromo-maïsine
162	0215	Bromone Robin / Bromostrontiurane
163	0216	Bromovose / Bromures Souffron
164	0217	Bronchitol / Bronchodermine
165	0218	Broncosol / Bucmine
166	0219	Bulgarine Thépénier / Bursol
167	0220	C 40 / Cachet du Docteur Boveil
168	0221	Cachets Cy-troène / Cachets Kapytan
169	0222	Cachets réparateurs / Cachets « Roche » de Thiocol
170	0223	Cacodyle Gonnon
171	0224	Cacodyline Jammes / Caféine Invar
172	0225	Calcifixine bureau simple / Calcifixine irradiée J. Bureau
173	0226	Calcional / Calcium Sandoz
174	0227	Calcoléol / Calcomagnésie
175	0228	Calcozymase / Calmag-Na
176	0229	Calmosuppos sédatifs. Calmosuppos antithermiques
177	0230	Calomel Vicario / Camphodausse
178	0231	Campho-Spartéine Dubois / Camphostyl Lacroix
179	0232	Camphro-Salyl Fraisse / Camphydryl Robin
180	0233	Cantéïne Bouteille / Caoglands
181	0234	Caparlem / Capsellase
182	0235	Capsules Bardet
183	0236	Capsules Bruel / Capsules Dartois
184	0237	Capsules de Morrhuïne Puy / Capsules et sirop Préga
185	0238	Capsules Joret et Homolle / Capsules Noguès
186	0239	Capsules Raquin / Capsules Taetz
187	0240	Carbalcaloïdes / Carbatropine
188	0241	Carbocitrol
189	0242	Carbolactyl simple. Carbolactyl bilié
190	0243	Carbolin Midy
191	0244	Carbométine
192	0245	Carbonate de bismuth / Carbonésie
193	0246	Carbos / Carbosanis
194	0247	Cardialgine Dubois / Cardibaïne
195	0248	Cardiosthénine / Cardyl
196	0249	Carminase du Docteur Fayès / Carnine Lefrancq
197	0250	Carypaïne / Cascara Midy
198	0251	Cascarine Leprince / Catalyl Mg.
199	0252	Cataplasme du Docteur Lelièvre / Catéményl
200	0253	Centrosérum Grosjean
201	0254	Céréales-bébé Favrichon
202	0255	Céréaline Tulivet / Cérébrine Fournier
203	0256	Cérébroïl Leisyn et sève cérébralose Leisyn
204	0257	Céréossine Dehaussy
205	0258	Céréossine irradiée
206	0259	Cérinil
207	0260	Cériomine
208	0261	Cétémol
209	0262	Céthocal du Docteur P. Lemay
210	0263	Cétrarose Gigon
211	0264	Charbon Fraudin
212	0265	Charbon Tissot (Grains anisés de) / Chéloïdine
213	0266	Chenanthol / Chéralys (Comprimés)
214	0267	Chloral bromuré du Docteur Dubois / Chloral-Geranie
215	0268	Chloralosane / Chloramine Freyssinge
216	0269	Chloraseptine Optima / Chlorèthyle Bengué
217	0270	Chlorhydropeptine / Chloridia
218	0271	Chlorinol / Chlormagnésium Fisch
219	0272	Chlorobacilline / Chlorobyl
220	0273	Chloro-Calcion
221	0274	Chloro-Magnesion / Chlorosulfol Vigier
222	0275	Cholécystine / Choléine Camus
223	0276	Choléine lactique / La cholélyse Carbou
224	0277	Choléoboldine Thévenot / Choléo-Combretol Boldinisé
225	0278	Choléokinase / Choléo-lactol Daguin. Formule du Docteur L.-G. Mary
226	0279	Cholergine / Choline « Roche »
227	0280	Chophytol-Rosa
228	0281	Chrysemine
229	0282	Cibalgine / Cimatryl
230	0283	Cinalose
231	0284	Cinnozyl / Cipromarol
232	0285	Citrocarbine / Citrofluyl
233	0286	Citrolargol / Citropaïne du Docteur Fontal
234	0287	Citrosodine Longuet / Clisémine Longuet
235	0288	Clonazone Daufresne
236	0289	Clupéyl / Coaltar saponiné Le Beuf
237	0290	Cocaïne Midy / Codocol
238	0291	Codoforme / Colchi-Sal Midy
239	0292	Colitique / Colloïdine Laleuf
240	0293	Colloïdogénine du Docteur Bayle
241	0294	Collo-iode Dubois
242	0295	Colluborine Dupuy / Collutoire V. E. Doumer
243	0296	Collyres Chibret « Optima » / Comitiol
244	0297	Complexes colloïdaux du Docteur Riquoir
245	0298	Complextraits / Composé Gmet
246	0299	Compressif Beslier / Comprimés Adrian
247	0300	Comprimés Aqua Pura / Comprimés d'Alibour
248	0301	Comprimés de Pantolaxine du Docteur Boveil / Comprimés Guillaumin
249	0302	Comprimés gynécologiques Merminod / Comprimés Neyret
250	0303	Comprimés « Roche » de Thiocol / Comprimés Salvé
251	0304	Comprimés Vichy-Etat / Conjonctol
252	0305	Coramine Ciba
pb	0306	
254	0307	Coréine
255	0308	Coréine
256	0309	Crataegine / Crataegus Gmet
257	0310	Crayons antifissure Domergue / Créagenol
258	0311	Crédone Dehaussy / Crème Graziana. Poudre Cytisia
259	0312	Crème résolutive du Docteur Rap / Créoline Péarson
260	0313	Créosal Dubois / Créosoforme Lambiotte Frères
261	0314	Créosote soluble Vacheron / Crescol Buisson
262	0315	Crésentyl
263	0316	Crésopirine des Professeurs G. Carrière et E. Gérard / Crésyl Jeyes
264	0317	Crisalbine / Cristolax Wander
265	0318	Cryogénine Lumière / Cryptargol Lumière
266	0319	Crypthiol
267	0320	Crysiodal du Docteur Et. Maigre
268	0321	Curatine Brunet
269	0322	Curatoxine
270	0323	Curiode. Curiode arsénié
271	0324	Curiosan / Curogène
272	0325	Curoxyure / Cyanhermine
273	0326	Cynurol-Rosa
274	0327	Cytobiase
275	0328	Cyto-Choline / Cyto-Manganol Corbière
276	0329	Cyto-sérum Corbière
277	0330	Decorpa / Delbiase
278	0331	Delcaïne Roques / Dépuratif Kromelinck
279	0332	Dépuratif-Rob Lechaux
280	0333	Dépuriode du Docteur Roger Weber
281	0334	Dermodulcis
282	0335	Dermofagine / Dermo-Plastol Dumesnil
283	0336	Dermoradol
284	0337	Dermo-Rhinhistol
285	0338	Dermo-Rhinhistol
286	0339	Dermo-Stalys du Docteur Wagon
287	0340	Désensibilysine / Desitin
288	0341	Détergine du Docteur Bourdeau / Diabétifuge
289	0342	Diabétuline / Diadermine
290	0343	Dialacétine Ciba / Dial Ciba
291	0344	Dialyl / Diasclérol
292	0345	Diases
293	0346	Diastogène Dehaussy
294	0347	Diasto-Pepsine Richepin / Diathermie
295	0348	Dicaliode
296	0349	Didial Ciba / Diéménal
297	0350	Diénol
298	0351	Digalène « Roche »
299	0352	Digestif Harvey / Digestonic
300	0353	Digibaïne
301	0354	Digifoline Ciba / Digimialbaïne
302	0355	Digitaline cristallisée Mialhe-Petit / Digitaline Invar
303	0356	Digitaline Nativelle / Dioradin
304	0357	Dioséine Prunier
305	0358	Dismine Favrot
306	0359	Disolurane « Vely » / Ditagel
307	0360	Diurégine / Diurène
308	0361	Diurétique Gmet / Diurocalcine Gros
309	0362	Dmelcos
310	0363	Doloma. Professeurs Dubard et Voisenet. Doloma injectable
311	0364	Dolophos / Dolysine
312	0365	Dragée Adrian au chlorure de magnésium / Dragées Bengué au menthol
313	0366	Dragées du Docteur Gelineau / Dragées Elkin. Granules Elkin
314	0367	Dragées ferro-ergotées Mannet / Dragées Gmet
315	0368	Dragées Hecquet / Dragées Lebrun Toni-cardiaques
316	0369	Dragées Lumeval / Dragées névrosthéniques « Yse »
317	0370	Dryco / Dyspeptine Hepp
318	0371	Dysthène
319	0372	Eczéda / Eczosec
320	0373	Edistol / Ektogan Bocquillon
321	0374	Elastoplaste / Élatine Bouin
322	0375	Elbon Ciba / Électrargol
323	0376	Électrocuprol / Électromartiol
324	0377	Électrosélénium / Éléodermine
325	0378	Elgine Julien / Élixir Bonjean
326	0379	Élixir Déret / Élixir de Virginie Nyrdahl
327	0380	Élixir Duchamp / Élixir Ducro
328	0381	Élixir du Docteur Mialhe / Élixir Dussaud
329	0382	Elixir Eupeptique Tisy / Élixir ferro-ergoté Mannet
330	0383	Elixir Grez / Élixir Hymel
331	0384	Elixir iodépuratif Pépin / Elixir Spark
332	0385	Elixir Spes du Docteur Guiraud / Elixir thiogaiacolé Arquevaux
333	0386	Elkin
334	0387	Elzévir-Dentition
335	0388	Emerson's Bromo-Seltzer
336	0389	Emgé Lumière / Emplatres Roge-Cavaillès
337	0390	Endopancrine / Energine iodée de Berck. Énergine phosphorée de Berck
338	0391	Enésol / Eniode Lefebvre
339	0392	Entéralthine (Comprimés) / Entéro-antigènes
340	0393	Enterobyl Dehaussy
341	0394	Entérohépatine / Entéroseptyl
342	0395	Enterovaccin Lumière
343	0396	Entéroxin Leclerc
344	0397	Enzypan / Épholéine
345	0398	Epicral
346	0399	Eranol
347	0400	Ercerhinol / Ergorone
348	0401	Ergotine Lamante / Erythra Dyn
349	0402	Esculéol / Eubiol
350	0403	Eucalyptine Le Brun
351	0404	Euchol
352	0405	Eucytol / Eudynol
353	0406	Eufosfyl « Vely » / Eugaline
354	0407	Eugastrol / Eugynol Grandval
355	0408	Eumictine / Euonymine Paul Thibault
356	0409	Eupaveryl Pachaut / Eupeptique Monavon
357	0410	Euphon / Euphoryl
358	0411	Euphytose
359	0412	Euplasmol irradié / Eupnine Vernade
360	0413	Eurectol / Euronal
361	0414	Eusomnine Bélières
362	0415	Eutensyl Grémy
363	0416	Évine / Évolaxine
364	0417	Evonyl / Exonérol
365	0418	Extrait de céréales Adrian / Extrait de malt français Déjardin
366	0419	Extrait Hamyd
367	0420	Facmine Longuet / Fango Fisch et Compagnie
368	0421	Farine alimentaire « Suckine » / Farine de malt Heudebert
369	0422	Farines de régime Bloch / Farine lactée diastasée « Salvy »
370	0423	Félamine « Sandoz » / Félicol
371	0424	Féminadène / Fenugrène
372	0425	Fer Bravais
373	0426	Fer Larcade / Ferment pur de raisin du Professeur Jacquemin
374	0427	Fer ovarine Vitalis / Feroxal Buisson
375	0428	Ferrocodile et Ferricodile / Ferrophytine Ciba
376	0429	Fixase
377	0430	Flavurol / Florhépatine
378	0431	Fludiose à l'iodure de manganèse
379	0432	Fluobyl
380	0433	Fluodyle / Fluosalyl Beaugourdon
381	0434	Fluveinose Mauchant / Fluxine (gouttes)
382	0435	Folestrine Grémy
383	0436	Follicormone buccale Hinglais
384	0437	Folliculine Choay
385	0438	Folliculine Crinex
386	0439	Fondant de cola Dausse / Fondant iodotannique Dausse / Fondant mangano-ferreux
387	0440	Forcival / Foriod
388	0441	Formine Adrian / Formint Merminod
389	0442	Formocarbine
390	0443	Formocarbos / Formocitrine
391	0444	Fornose
392	0445	Fortossan Ciba / Fortossan irradié
393	0446	Forxol
394	0447	Fosfoxyl Carron
395	0448	Fosyls Carron
396	0449	Francoplaste / Freinix Buisson
397	0450	Fucoglycine du Docteur Gressy / Fucosine
398	0451	Fucus Gmet / Furol
399	0452	Gaduamine
400	0453	Gaduase
401	0454	Galabactéine / Galactésia
402	0455	Galactogil / Galform Lambiotte Frères
403	0456	Galliodine / Galyl
404	0457	Gambéol
405	0458	Ganderma / Gardénal
406	0459	Gastrépatine / Gastricine du Docteur E. Duhourcau
407	0460	Gastrocalcine
408	0461	Gastrocaol
409	0462	Gastropansement du Docteur Zizine
410	0463	Gastropeptyl / Gatercodéine Domergue
411	0464	Gaurol / Gaze Néolée
412	0465	Gélobarine / Gélogastrine Licardy
413	0466	Gélo-Pansements gastro-intestinaux / Gélor
414	0467	Gélotanin / Gélotube 29
415	0468	Génacide / Génatropine. Polonovski et Nitzberg
416	0469	Génergosine / Génésérine. Polonovski et Nitzberg
