page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
pb	0004	
sn	0005	Lettre préface
pb	0006	
A	0007	Acide acétosalicylique Heyden
A	0008	Adrénaline Byla (Syn : adrénamine)
A	0009	Adrénaline Clin
A	0010	Aethone C7H16O3
A	0011	Agaryl Fournier
A	0012	Airol « Roche »
A	0013	Alcarhène
A	0014	Aldogène
A	0015	Algarine Nyrdahl
A	0016	Amandol
A	0017	Ampoules Churchill
A	0018	Ampoules de Digalène
A	0019	Ampoules de Pantopon « Roche »
A	0020	Aniodol
A	0021	Antacidol
A	0022	Antialgos Christiaens
A	0023	Antiasthme Bengalais
A	0024	Antigrippine Midy
A	0025	Antodyne
A	0026	Arsénobenzol Billon
A	0027	Aspirine Vicario
A	0028	Atural
A	0029	Azotyl
B	0030	Baume Delacour ou cosmétique Delacour
B	0031	Baume Duret. Emplâtre Duret
B	0032	Bétul-Ol Midy
B	0033	Bibromure Vicario
B	0034	Biléyl Fournier
B	0035	Bi-iodure Souffron
B	0036	Biolactyl Fournier
B	0037	Biocalcose Chevretin
B	0038	Bi-iodure de Mercure Midy
B	0039	Bromiase Couturieux
B	0040	Bromogénol Pépin
B	0041	Biophorine Girard
B	0042	Boricine Meissonnier
B	0043	Bromures Souffron
B	0044	Brûleur Guasco
B	0045	Bromone Robin
B	0046	Bromure de Camphre Clin
C	0047	Capsules de Morrhuïne Puy
C	0048	Carabana
C	0049	Cachet Cépé
C	0050	Capsules Dartois
C	0051	Cérébrine Byla
C	0052	Cétrarose du Docteur Gigon
C	0053	Cascara Midy
C	0054	Cérébrine
C	0055	Cholergine
C	0056	Cigarettes américaines Leroy
C	0057	Choléine Camus
C	0058	Choléokinase
C	0059	Colchique Byla (énergétène de)
C	0060	Colchi-Sal Midy
C	0061	Citrosodine Grémy
C	0062	Cocaïne Midy
C	0063	Comprimés de Thiocol Roche
C	0064	Créosotal Heyden
C	0065	Collargol Heyden
C	0066	Comprimés de Châtelguyon
C	0067	Curgol Vicario
D	0068	Diabétifuge
D	0069	Digalène
D	0070	Digifoline Ciba
D	0071	Digitale Byla (énergétène de)
D	0072	Digitale (Intrait de)
D	0073	Digitaline cristallisée Nativelle
D	0074	Dionine-Merck
D	0075	Dionne-Merck (Produits du Docteur Bousquet à la)
D	0076	Diurène
D	0077	Dragées de F. Gille
D	0078	Dragées Nyrdahl
E	0079	Eaux-Bonnes
E	0080	Élatine Bouin
E	0081	Elbon Ciba
E	0082	Electrargol
E	0083	Electrocuprol
E	0084	Electromartiol
E	0085	Électrosélénium
E	0086	Elixir Déret
E	0087	Elixir de papaïne Byla
E	0088	Elixir de pepsine Byla
E	0089	Elixir de Propeptonefer Byla
E	0090	Elixir de Virginie Nyrdahl
E	0091	Emulsion Marchais
E	0092	Energétènes végétaux Byla
E	0093	Enésol
E	0094	Engelurol
E	0095	Entérokinase Byla
E	0096	Ergot de Seigle
E	0097	Eukénol
E	0098	Eulactine Millet
E	0099	Exo-Gastrine Byla
E	0100	Exo-Hépatine Byla
E	0101	Exo-Hypophysine Byla
E	0102	Exo-Orchitine Byla
E	0103	Exo-Ovarine Byla
E	0104	Exo-Pancréatine Byla
E	0105	Exo-Pulmine Byla
E	0106	Exo-Rénine ou Exo-Néphrine Byla
E	0107	Exo-Thyroïdine Byla
E	0108	Extrait Biliaire Byla
F	0109	Feroxal Buisson
F	0110	Fer Rabuteau
F	0111	Fixine Grémy
F	0112	Flavéine Byla
F	0113	Formolateurs Hélios
