page	refimg	numauto	chapitre
sn	0001	7719064	[Plat]
pb	0002	7719065	
sn	0003	7719066	[Page de titre]
pb	0004	7719067	
sn	0005	7719068	1re Partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	7719069	Table par indications thérapeutique des spécialités figurant dans cet ouvrage
sn	0007	7719070	I. - Albuminurie / II. - Alimentation - Régimes / III. - Analgésiques externes - Anesthésiques
sn	0008	7719071	IV. - Analgésiques internes - Antinévralgiques / V. - Anémie - Asthénie
sn	0009	7719072	
sn	0010	7719073	VI. - Antipyrétiques / VII. - Antiseptiques externes (Désinfectants)
sn	0011	7719074	VIII. - Antiseptiques internes (Antitoxiques) / IX. - Artériosclérose, hypertension artérielle, angine de poitrine
sn	0012	7719075	X. - Arthritisme - Goutte - Rhumatisme
sn	0013	7719076	XI. - Blennorragie
sn	0014	7719077	XII. - Bronches et poumons - Asthme - Coqueluche, etc
sn	0015	7719078	XIII. - Calmants - Antispasmodiques
sn	0016	7719079	XIV. - Coeur et appareil circulatoire
sn	0017	7719080	XV. - Constipation / XVI. - Convalescences
sn	0018	7719081	
sn	0019	7719082	XVII. - Dermatoses - Acné - Eczéma furonculose, crevasses des seins, etc
sn	0020	7719083	XVIII. - Diabète / XIX. - Empoisonnements intoxications / XX. - Estomac
sn	0021	7719084	XXI. - Foie - Pancréas - Rate
sn	0022	7719085	XXII. - Gynécologie et obstétrique
sn	0023	7719086	XXIII. - Hémostatiques / XXIV. - Hypnotiques
sn	0024	7719087	XXV. - Intestins
sn	0025	7719088	XXVI. - Lymphatisme - Scrofule rachitisme
sn	0026	7719089	XXVII. - Maladies infectieuses et parasitaires, grippe, paludisme, etc / XXVIII. - Nerfs (Hystérie, épilepsie, neurasthénie, etc)
sn	0027	7719090	
sn	0028	7719091	XXIX. - Obésité / XXX. - Ophtalmologie / XXXI. - Opothérapie et vaccinothérapie
sn	0029	7719092	XXXII. - Oto-rhino-laryngologie
sn	0030	7719093	XXXIII. - Peau et cuir chevelu (Gerçures, engelures, etc)
sn	0031	7719094	XXXIV. - Reconstituants - Stimulants toniques - Récalcifiants
sn	0032	7719095	XXXV. - Stomatologie / XXXVI. - Syphilis
sn	0033	7719096	XXXVII. - Système veineux - Varices - Hémorroïdes
sn	0034	7719097	XXXVIII. - Tuberculose
sn	0035	7719098	XXXIX. - Tumeurs - Cancer / XL. - Voies génito-urinaires (Reins, vessie, urètre, testicules, etc...)
sn	0036	7719099	
sn	0037	7719100	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0038	7719101	
pb	0039	7719102	
pb	0040	7719103	
1	0041	7719104	Acépiline / Acésine Guillaumin
2	0042	7719105	Acétylarsan / Achanol
3	0043	7719106	Adrénaline / Adrénaline Aguettant
4	0044	7719107	Adrénophyséine Grémy / Adrépatine
5	0045	7719108	Aethone / Agomensine Ciba
6	0046	7719109	Airol « Roche » / Alepsal Genévrier
7	0047	7719110	Algatan / Algocratine
8	0048	7719111	Algolane / Aliment Tinardon
9	0049	7719112	Allonal « Roche »
10	0050	7719113	Aloysine / Alucol Wander
11	0051	7719114	Alunozal / Amibiasine
12	0052	7719115	Amidal / Ampoules Boissy
13	0053	7719116	Ampoules Churchill / Ampoules de Digalène « Roche »
14	0054	7719117	Ampoules de Pantopon « Roche » / Ampoules Reipar
