page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
pb	0004	
sn	0005	1re Partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0007	I. - Albuminurie / II. - Alimentation - Régimes / III. - Analgésiques externes anesthésiques
sn	0008	IV. - Analgésiques internes antinévralgiques / V. - Anémie - Asthénie
sn	0009	
sn	0010	VI. - Antipyrétiques / VII. - Antiseptiques externes (Désinfectants)
sn	0011	VIII. - Antiseptiques internes (antitoxiques) / IX. - Artériosclérose. Hypertension artérielle - Angine de poitrine
sn	0012	X. - Arthritisme - Goutte - Rhumatisme
sn	0013	XI. - Blennorragie
sn	0014	XIV - Coeur et appareil circulatoire / XV. - Constipation
sn	0015	XVI. - Convalescences
sn	0016	
sn	0017	XVII. - Dermatoses - Acné - Eczéma - Furonculose, crevasses des seins, etc.
sn	0018	XVIII. - Diabète / XIX. - Empoisonnements intoxications / XX. - Estomac
sn	0019	XXI. - Foie - Pancréas - Rate
sn	0020	XXII. - Gynécologie et obstétrique
sn	0021	XXIII. - Hémostatiques / XXIV. - Hypnotiques
sn	0022	XXV. - Intestins
sn	0023	XXVI. - Lymphatisme - Scrofule - Rachitisme
sn	0024	XXVII. - Maladies infectieuses et parasitaires, grippe, paludisme, etc.
sn	0025	XXVIII. - Nerfs (Hystérie, Epilepsie, Neurasthénie, etc.)
sn	0026	XXIX. - Obésité / XXX. - Ophtalmologie
sn	0027	XXXI. - Opothérapie et vaccinothérapie / XXXII. - Oto-Rhino-Laryngologie
sn	0028	XXXIII. - Peau et cuir chevelu (Gerçures, Engelures, etc)
sn	0029	XXXIV. - Reconstituants - Stimulants - Toniques - Récalcifiants
sn	0030	XXXV. - Stomatologie
sn	0031	XXXVI. - Syphilis / XXXVII. - Système veineux - Varices - Hémorroïdes
sn	0032	XXXVIII. - Tuberculose
sn	0033	XXXIX. - Tumeurs - Cancer / XL. - Voies génito-urinaires
sn	0034	
sn	0035	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0036	
pb	0037	
pb	0038	
1	0039	Acépiline / Acésine Guillaumin
2	0040	Achanol / Adrénaline Aguettant
3	0041	Adrénophyséine Grémy / Adrépatine
4	0042	Aethone / Agomensine Ciba
5	0043	Airol « Roche » / Akesol Muzi
6	0044	Alepsal Genévrier
7	0045	Algatan
8	0046	Algocratine / Algolane
9	0047	Aliment Tinardon / Aloysine
10	0048	Alunozal / Amibiasine
11	0049	Amidal
12	0050	Ampoules Boissy / Ampoules Churchill
13	0051	Ampoules de Digalène « Roche » / Ampoules de Pantopon « Roche »
14	0052	Ampoules Reipar / Ampoules de sécacornine « Roche »
15	0053	Ampoules de spasmalgine « Roche » / Ampoules de Théobryl « Roche »
16	0054	Amylodiastase Thépénier / Anapeptone Vassal
17	0055	Anaquintine Lescène / Angiolymphe du Docteur Rous
18	0056	Aniodol / Anneaux Pessaires J. P.
19	0057	Antacidol / Antalgol Dalloz
20	0058	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Antialgos Christiaens
21	0059	Antiasthme Bengalais / Antigrippine Midy
22	0060	Antiphlogistine / L'antirroïde
23	0061	Antiurique de Contrexéville / Antodyne
24	0062	Antonal / Anusol
25	0063	Apaludol Auclair / Aplexil
26	0064	Aquintol / Arhéol
27	0065	Arhine Lambiotte Frères / Arquéritol Lesure
28	0066	Arséniode Buriat / Arsénobenzol
