page	refimg	chapitre
sn	0001	[Plat]
sn	0002	
sn	0003	[Page de titre]
pb	0004	
sn	0005	1re Partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
pb	0006	
sn	0007	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
pb	0008	
sn	0009	I. - Albuminurie / II. - Alimentation - Régimes / III. - Analgésiques externes anesthésiques
sn	0010	IV. - Analgésiques internes antinévralgiques / V. - Anémie - Asthénie
sn	0011	
sn	0012	VI. - Antipyrétiques / VII. - Antiseptiques externes (Désinfectants)
sn	0013	VIII. - Antiseptiques internes (Antitoxiques) / IX. - Artériosclérose hypertension artérielle angine de poitrine
sn	0014	X. - Arthritisme - Goutte - Rhumatisme
sn	0015	
sn	0016	XI. - Blennorragie / XII. - Bronches et poumons asthme - coqueluche, etc.
sn	0017	
sn	0018	XIII. - Calmants - Antispasmodiques / XIV. - Coeur et appareil circulatoire
sn	0019	XV. - Constipation
sn	0020	XVI. - Convalescences
sn	0021	XVII. - Dermatoses - Acné - Eczéma - Furonculose, crevasses des seins, etc
sn	0022	XVIII. - Diabète
sn	0023	XIX. - Empoisonnements intoxications / XX. - Estomac
sn	0024	XXI. - Foie - Pancréas - Rate
sn	0025	XXII. - Gynécologie et obstétrique
sn	0026	XXIII. - Hémostatiques / XXIV. - Hypnotiques / XXV. - Intestins
sn	0027	
sn	0028	XXVI. - Lymphatisme - Scrofule - Rachitisme
sn	0029	XXVII. - Maladies infectieuses et parasitaires, grippe, paludisme, etc
sn	0030	XXVIII. - Nerfs (hystérie, épilepsie, neurasthénie, etc)
sn	0031	XXIX. - Obésité / XXX. - Ophtalmologie
sn	0032	XXXI. - Opothérapie et vaccinothérapie / XXXII. - Oto-rhino-laryngologie
sn	0033	XXXIII. - Peau et cuir chevelu (Gerçures, engelures, etc)
sn	0034	XXXIV. - Reconstituants - Stimulants toniques - Récalcifiants
sn	0035	XXXV. - Stomatologie
sn	0036	XXXVI. - Syphilis / XXXVII. - Système veineux - Hémorroïdes varices - Ulcères variqueux
sn	0037	XXXVIII. - Tuberculose
sn	0038	
sn	0039	XXXIX. - Tumeurs - Cancer / XL. - Vers intestinaux / XLI. - Voies génito-urinaires (Reins, vessie, urètre, testicules, etc...)
pb	0040	
sn	0041	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0042	
1	0043	Acésine Guillaumin / Acétylarsan
2	0044	Achanol / Adrémine
3	0045	Adrénaline / Adrépatine
4	0046	Aethone / Agomensine Ciba
5	0047	Airol « Roche » / Alepsal Genévrier
6	0048	Algatan / Algocratine
7	0049	Algolane / Alibourine
8	0050	Aliment Tinardon
9	0051	Allonal « Roche »
10	0052	Aloysine / Alucol Wander
11	0053	Alunozal / Amibiasine
12	0054	Amidal / Ampoules Boissy
13	0055	Ampoules Churchill / Ampoules de Digalène « Roche »
14	0056	Ampoules de Pantopon « Roche » / Ampoules Reipar
15	0057	Ampoules de Sécacornine « Roche » / Ampoules de Spasmalgine « Roche »
16	0058	Ampoules de Théobryl « Roche » / Amylodiastase Thépénier
17	0059	Anapeptone Vassal / Anaquintine Lescène
18	0060	Androstine Ciba / Angéïne
19	0061	Angiolymphe du Docteur Rous
20	0062	Aniodol
21	0063	Antalgol Dalloz / Antasthène
22	0064	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Anthraxone
23	0065	Antialgos Christiaens / Anti-asthmatiques du Docteur Cléry
24	0066	Antiasthme Bengalais
25	0067	Anti-asthmine Dehaussy
26	0068	Antigrippine Midy / Antiphlogistine
27	0069	Antiphymique Vadam / L'antirhoïde
28	0070	Antiurique de Contrexéville / Antonal
29	0071	Anusol / Aphloïne Trouette-Perret
30	0072	Apioline Chapoteaut / Aplexil
31	0073	Aquintol
32	0074	Arhema Gallier
33	0075	Arhéol / Arhine Lambiotte Frères
34	0076	Arquéritol Lesure / Arrhénuclène Bergevin
35	0077	Arséniode Buriat / Arsycodile
36	0078	Arsylène « Roche »
37	0079	Artérion Vincardi / Arthritose
38	0080	Ascéine / Ascoléine Rivier
39	0081	Asthmylose / Atophan Cruet
40	0082	Atoquinol Ciba / Avanazol Couturieux
41	0083	Azufrol
42	0084	Babutyrose Lactella / Backérine
43	0085	Bain Carré / Bain de Pennès
44	0086	Balsamol Lescène / Baume Arôma
45	0087	Baume du Docteur Baissade
46	0088	Baume Bengué / Baume Delacour
47	0089	Baume Rhodia / Baume Suelta
48	0090	Béatol
49	0091	Beef Lavoix ou Vin de Lavoix / Bellafoline « Sandoz »
50	0092	Benzo-Iodhydrine (Capsules de) / Benzolactol
51	0093	Benzophosphine Christiaens / Benzylol
52	0094	Bétul-Ol Midy / Biléyl Fournier
53	0095	Bilifluine du Docteur L. Bignon / Bilirhéïne
54	0096	Biocalcose Chevretin / Biodermyl Monal
55	0097	Biodynamine
56	0098	Biogastrine
57	0099	Biogénol Demasles
58	0100	Biolactyl Fournier
59	0101	Bionergyl / Biotose Ciba
60	0102	Bismhydral / Bismuth léger Adrian
61	0103	Bismuth Desleaux / Bismuthoïdol
62	0104	Blédine Jacquemaire
63	0105	Blennosine / Boldoïne Éparvier
64	0106	Boléase Monal / Boricine Meissonnier
65	0107	Borosodine Lumière / Borostyrol Schlatter
66	0108	Tablettes-pilules de Brides / Broméine Montagu
67	0109	Bromiase / Bromogénol Pépin
68	0110	Bromone Robin / Bulgarine Thépénier
69	0111	Byliérine
70	0112	Cachets Kapytan / Cachets de Névralgol Brossard
71	0113	Cachets « Roche » de Thiocol / Cacodylo-Phosphate vital de Jacquemaire
72	0114	Calciline / Capsules Bardet
73	0115	Capsules Bruel à l'Ether Amyl Valérianique / Capsules Dartois
74	0116	Capsules de Morrhuïne Puy / Capsules Raquin
75	0117	Capsules Taetz / Carbolactyl
76	0118	Carbonate de Bismuth / Carbosanis
77	0119	Cardibaïne / Carnine Lefrancq
78	0120	Cascara Midy / Cascarine Leprince
79	0121	Cephoemétine
80	0122	Céréalose / Cérébroïl Leysin
81	0123	Céréossine Dehaussy
82	0124	Cervol
83	0125	Cethocal
84	0126	Cétrarose Gigon / Charbon Tissot (Grains anisés de)
85	0127	Chéloïdine
86	0128	Chenanthol
87	0129	Chloral bromuré Dubois / Chloramine Freyssinge
88	0130	Chloréthyle Bengué / Chlorobyl
89	0131	Chloro-Calcion
90	0132	Chloroforme Lambiotte Frères anesthésique / Choléo-Combretol Boldinisé
91	0133	Choléokinase / Choléo-lactol Daguin. Formule du Docteur L.-G. Mary
92	0134	Cholergine / Citrase
93	0135	Citrosodine Grémy
94	0136	Clonazone Daufresne
95	0137	Cocaïne Midy / Codoforme
96	0138	Colarsé / Colchi-Sal Midy
97	0139	Colloïdes Amicros
98	0140	Colloïdogénine du Docteur Bayle
99	0141	Colloïl Leysin / Collo-iode Dubois
100	0142	Colloïxols du Docteur Riquoir
101	0143	Comprimés Guillaumin / Comprimés « Roche » de Thiocol
102	0144	Coréïne / Crataegine
103	0145	Crème résolutive du Docteur Rap / Créosal Dubois
104	0146	Créosoforme Lambiotte Frères / Cryogénine Lumière
105	0147	Cryptargol Lumière / Curaluès du Docteur L. Lafay
106	0148	Curatoxine Vendel / Curoxyure
107	0149	Curiode. Curiode Arsénié
108	0150	Cytobiase
109	0151	Cyto-sérum Corbière / Cytotropines
110	0152	Dépuratif Kromelinck / Dermo-plastol Dumesnil
111	0153	Diabétifuge / Diachusine
112	0154	Diadermine / Dial Ciba (et Dial soluble)
113	0155	Dialacetine Ciba / Dialyl
114	0156	Diasclérol
115	0157	Diases Progil
116	0158	Diastogène Dehaussy
117	0159	Dicaliode
118	0160	Didial Ciba / Diénol
119	0161	Digalène « Roche »
120	0162	Digibaïne / Digifoline Ciba
121	0163	Digimialbaïne / Digitaline cristallisée Mialhe-Petit
122	0164	Digitaline Nativelle cristallisée / Dioradin
123	0165	Dioséine Prunier / Diurène
124	0166	Di Uroïodine
125	0167	Doloma. Professeurs Dubard et Voisenet. Doloma injectable
126	0168	Dragées Bengué au menthol / Dragées Elkin
127	0169	Dragées du Docteur Gélineau / Dragées Hecquet
128	0170	Dragées Névrosthéniques « Yse » / Dragées Toni-cardiaques Le Brun
129	0171	Dyspeptine Hepp / Eczéda
130	0172	Edistol / Edovaccin T. B.
131	0173	Ektogan Bocquillon / Élatine Bouin
132	0174	Élixir Déret / Élixir Ducro
133	0175	Elixir eupeptique Tisy / Élixir du Docteur Mialhe
134	0176	Élixir Spes / Élixir de Virginie Nyrdahl
135	0177	Embryonine du Docteur Barré
136	0178	Emplâtres R. Cavaillès / Endocalcase
137	0179	Energétènes Byla / Enésol
138	0180	Eniode Lefebvre / Entéroseptyl Clérambourg
139	0181	Entérovaccin Lumière / Entérozone
140	0182	Eparséno / Epidosine Grémy
141	0183	Eranol
142	0184	Erythroluès du Docteur L. Lafay / Esculéol
143	0185	Eucalcium / Eucalyptine Le Brun
144	0186	Eucytol / Eudynol
145	0187	Eumictine / Euphon
146	0188	Euronal / Eusomnine Bélières
147	0189	Eutensyl Grémy
148	0190	Extrait de malt français Déjardin
149	0191	Facmine Longuet / Farine lactée Heudebert
150	0192	Farine lactée Salvy / Farine de malt Heudebert
151	0193	Farines maltées Jammet
152	0194	Félamine « Sandoz » / Félargent
153	0195	Férarsényl Ch. Gautier / Fer Bravais
154	0196	Fer Larcade / Fer ovarine Vitalis
155	0197	Féroxal Buisson / Ferrocodile et Ferricodile
156	0198	Ferrocol / Ferrophytine Ciba
157	0199	Floréases
158	0200	Fludiose
159	0201	Fluodyle / Forcival
160	0202	Formadermine / Fortossan Ciba
161	0203	Formocarbine
162	0204	Fosfoxyl Carron
163	0205	Frangulose Flach / Freinix
164	0206	Fucobiline / Fucosine
165	0207	Furonculase
166	0208	Gadéïnol Lafarge / Galform Lambiotte Frères
167	0209	Galyl
168	0210	Gambéol
169	0211	Gardenal / Gastrocalcine
170	0212	Gastro-Sodine / Gaurol
sn	0213	
sn	0214	
171	0215	Gélobarine / Gélogastrine
172	0216	Gélotanin / Génésérine
173	0217	Germose
174	0218	Globugenol Chanal
175	0219	Globules Fumouze / Globules Romon
176	0220	Glycérophosphate Dalloz / Glycérophosphate Robin
177	0221	Glycobyl / Glyco-lactimase
178	0222	Glykolaine Robin / Gobérol
sn	0223	Gmet
sn	0224	
179	0225	Goménol / Gonacrine
180	0226	Gosiérine « Dalloz » / Gouttes Fluxines
181	0227	Gouttes livoniennes de Trouette-Perret
182	0228	Gouttes Nican
183	0229	Gouttes Scandinaves / Gouttes de Sérû
184	0230	Grains de Vals / Granulé Caresmel
185	0231	Granules minéral-sulfureux Crosnier / Grippol
186	0232	Guipsine / Gynergène Sandoz
187	0233	Gynopausine / Hamaméline Roya
188	0234	Hamaméliode / Hectargyre
189	0235	Hectine / Hélital
190	0236	Hémagène Tailleur
191	0237	Hémagénine Giraud / Hémo - Cyto - Sérum Corbière
192	0238	Hémodrome / Hémoductyl
193	0239	Hémofixine Branchu
194	0240	Hémoglobine Deschiens
195	0241	Hémostyl du Docteur Roussel
196	0242	Hémostyl du Docteur Roussel
197	0243	Hemypnal / Hépato-Byl
198	0244	Hexotal / Hipposarcine Roy
199	0245	Histogénol / Holos
200	0246	Hopogan Bocquillon / Hormolaxine
201	0247	Huilaxine « Gillot » / Huile Crolas
202	0248	Hydralin / Hypodermozone
203	0249	Hypophosphites Churchill
204	0250	Immunizols Grémy
205	0251	Immunizols Grémy
206	0252	Immunizol Grémy
207	0253	Immunizol Grémy
208	0254	Immunizol Grémy
209	0255	Immunizol Grémy
210	0256	Indhaméline Lejeune simple / Indhaméline Lejeune pluriglandulaire
211	0257	Inotyol du Docteur Debat / Insuline Byla
212	0258	Insuline Fornet / Insuline Rogier
213	0259	Insulyl du Docteur Roussel / Iodalose Galbrun
214	0260	Iodamelis Logeais / Iodarsenic Guiraud ou Gouttes paidophiles du Docteur Guiraud
215	0261	Iodaselle Delamarre / Iodaseptine Cortial
216	0262	Iode Organique Boissy / Iodéine Montagu
217	0263	Iodéyl Fournier / Iodo-Bismuth Ercé
218	0264	Iodo-Bismuthate de Quinine Fraisse / Iodogénol Pépin
219	0265	Iodométine / Iodone Robin
220	0266	Iodostarine « Roche »
221	0267	Iodo-thyroïdine Catillon / Iodurase
222	0268	Iodure Philippe
223	0269	Jécol
224	0270	Jecomalt Wander / Juglandine Ferrouillat
225	0271	Juglane
226	0272	Kaolinase / Kerlol
227	0273	Kinectine / Kipsol
228	0274	Kola granulée Astier / Kolarsine
229	0275	Les Kolatinés
230	0276	Kymosine Rogier (Anciennement Pegnine) / Lab Lacto Ferment Mialhe
231	0277	Lactimase / Lactolaxine Fydau
232	0278	Lansoyl / Lantol (Procédé André Lancien)
233	0279	Laurénol médicinal / Laxamalt
234	0280	Laxamer / Laxatif au Malt Wander « Cristolax »
235	0281	Lécithosine Robin / Léniforme
236	0282	Leucagine / Levulose Rogier
237	0283	Levurine extractive
238	0284	Lientine Grémy
239	0285	Lipocérébrine Chevretin / Lipocytol Grémy
240	0286	Lipoféine / Lipogyre Ciba
241	0287	Lipoïdes Iscovesco. Lipoïdes associés / Afatyl
242	0288	Lipoïodine Ciba / Liseronine Davysonn
243	0289	Listose Vicario / Luatol
244	0290	Lusoforme / Magnésie lourde de Durel
245	0291	Malt Barley / Malt Pailleté Progil
246	0292	Malt Wander ou Gloma
247	0293	Malt Wander ou Gloma
248	0294	« Maltase Fanta » / Maltosan
249	0295	Mangaïne
250	0296	Mangano Phosphal Julien
251	0297	Manganoxyl / Marinol
252	0298	Ménovarine / Mésoforme
253	0299	Mésothorium Buisson
254	0300	Métarsenobenzol Saca
255	0301	Métritols / Mialbaïne
256	0302	Morrhualène Gautier / Morrhuétine Jungken
257	0303	Morrhuol / Morucalcium
258	0304	Mucinum (Comprimés de) / Mucosodine
259	0305	Musculargyre / Musculosine Byla
260	0306	Muthanol / Mycolysine du Docteur Doyen
261	0307	Naiodine / Narcyl Grémy
262	0308	Narsénol / Natibaïne
263	0309	Néo-Arsycodile / Néo-Dmègon
264	0310	Néo-Dmesta / Néo-Dmétys
265	0311	Néo-laxatif Chapotot
266	0312	Néo-Rhomnol / Néo-Riodine
