page	refimg	chapitre
sn	0001	[Plat]
pb	0002	
sn	0003	[Page de titre]
pb	0004	
sn	0005	1re Partie. Nomenclature nominale des spécialités pharmaceutiques médicales, avec noms et adresses de leurs fabricants
pb	0006	
5	0007	A
6	0008	A
7	0009	A
8	0010	A / B
9	0011	B
10	0012	C
11	0013	C
12	0014	C
13	0015	C / D
14	0016	D
15	0017	D / E
16	0018	E
17	0019	E / F
18	0020	F / G
19	0021	G
20	0022	G
21	0023	G / H
22	0024	H
23	0025	I
24	0026	I / J / K
25	0027	L
26	0028	L / M
27	0029	M
28	0030	M / N
29	0031	N / O
30	0032	O
31	0033	P
32	0034	P
33	0035	P
34	0036	P
35	0037	P / Q
36	0038	Q / R / S
37	0039	S
38	0040	S
39	0041	S
40	0042	S
41	0043	S
42	0044	S / T
43	0045	T
44	0046	T
45	0047	U / V
46	0048	V
47	0049	V / X / Y / Z
pb	0050	
sn	0051	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0052	
51	0053	Acésine Guillaumin / Adrénaline Clin
52	0054	Aethone / Airol « Roche »
53	0055	Algatan
54	0056	Algocratine / Algolane
55	0057	Ampoules Churchill / Ampoules de Digalène « Roche »
56	0058	Ampoules de Pantopon « Roche » / Ampoules de Sécacornine « Roche »
57	0059	Ampoules de Spasmalgine « Roche » / Ampoules de Théobryl « Roche »
58	0060	Amylodiastase Thépénier / Anaquintine Lescène
59	0061	Aniodol / Antacidol
60	0062	Anthéma. Sérum sérique antihémorragique des Docteurs Dufour et Le Hello / Antialgos Christiaens
61	0063	Antiasthme Bengalais / Antigrippine Midy
62	0064	Antodyne / Apaludol
63	0065	Arhéol / Arhine Lambiotte Frères
64	0066	Arquéritol Lesure / Arséniode Buriat
65	0067	Arsénobenzol / Arsycodile
66	0068	Arthri-Sel / Arthritose
67	0069	Asciatine / Ascoléine Rivier
68	0070	Atonos / Atophan Cruet
69	0071	Atural / Azufrol
70	0072	Bactioxyne
71	0073	Balsamol Lescène / Baume Duret
72	0074	Béatol
73	0075	Bétul-Ol Midy / Bi-iodural Novat
74	0076	Bi-iodure de mercure Midy / Bi-iodure Souffron
75	0077	Biléyl Fournier / Biocalcose Chevretin
76	0078	Biolactyl Fournier
77	0079	Biogénol Demasles / Bionéol
78	0080	Biophorine Girard / Bismuth Desleaux
79	0081	Blédine Jacquemaire
80	0082	Boldo Gmet / Boléase Monal
81	0083	Broméine Montagu / Bromiase
82	0084	Bromogénol Pépin / Bromone Robin
83	0085	Bromure de Camphre Clin / Bromures Souffron
84	0086	Bulgarine Thépénier / Cachets « Roche » de Thiocol
85	0087	Cacodylo-Phosphate vital de Jacquemaire / Calcéose
86	0088	Calciline / Capsules Dartois
87	0089	Capsules de Morrhuïne Puy / Cathiode
88	0090	Cascara liquide Alexandre / Cascara Midy
89	0091	Cascarine Leprince / Charbon Tissot
90	0092	Chéloïdine / Chloramine
91	0093	Chlorobyl
92	0094	Chloro-Calcion
93	0095	Chloroforme Lambiotte Frères
94	0096	Choléine Camus / Choléitoires Byla
95	0097	Cholélyse / Choléoboldine Thévenot
96	0098	Choléokinase / Choléo-Lactol. Formule du Docteur L.-G. Mary
97	0099	Cholergine / Cigarettes Espic
98	0100	Clonazone Daufresne
99	0101	Cocaïne Midy / Coccidal Grémy
100	0102	Codoforme
101	0103	Colchi-Sal Midy / Collothiol
102	0104	Colloïdes
103	0105	Colluborine Dupuy
104	0106	Composé Gmet / Comprimés Guillaumin
105	0107	Comprimés « Roche » de Thiocol / Condurango Gmet
