page	refimg	numauto	chapitre
sn	0001	7745668	[Plat]
pb	0002	7745669	
sn	0003	7745670	[Page de titre]
pb	0004	7745671	
sn	0005	7745672	Lettre préface
pb	0006	7745673	
A	0007	7745674	Acide acétosalicylique Heyden
A	0008	7745675	Adrénaline Byla (Syn : adrénamine)
A	0009	7745676	Adrénaline Clin
A	0010	7745677	Aethone C7H16O3
A	0011	7745678	Agaryl Fournier
A	0012	7745679	Airol « Roche »
A	0013	7745680	Alcarhène
A	0014	7745681	Aldogène
A	0015	7745682	Algarine Nyrdahl
A	0016	7745683	Amandol
A	0017	7745684	Ampoules Churchill
A	0018	7745685	Ampoules de Digalène
A	0019	7745686	Ampoules de Pantopon « Roche »
A	0020	7745687	Aniodol
A	0021	7745688	Antacidol
A	0022	7745689	Antialgos Christiaens
A	0023	7745690	Antiasthme Bengalais
A	0024	7745691	Antigrippine Midy
A	0025	7745692	Antodyne
A	0026	7745693	Arsénobenzol Billon
A	0027	7745694	Aspirine Vicario
A	0028	7745695	Atural
A	0029	7745696	Azotyl
B	0030	7745697	Baume Delacour ou cosmétique Delacour
B	0031	7745698	Baume Duret. Emplâtre Duret
B	0032	7745699	Bétul-Ol Midy
B	0033	7745700	Bibromure Vicario
B	0034	7745701	Biléyl Fournier
B	0035	7745702	Bi-iodure Souffron
B	0036	7745703	Biolactyl Fournier
B	0037	7745704	Biocalcose Chevretin
B	0038	7745705	Bi-iodure de Mercure Midy
B	0039	7745706	Bromiase Couturieux
B	0040	7745707	Bromogénol Pépin
B	0041	7745708	Biophorine Girard
B	0042	7745709	Boricine Meissonnier
B	0043	7745710	Bromures Souffron
B	0044	7745711	Brûleur Guasco
B	0045	7745712	Bromone Robin
B	0046	7745713	Bromure de Camphre Clin
C	0047	7745714	Capsules de Morrhuïne Puy
C	0048	7745715	Carabana
C	0049	7745716	Cachet Cépé
C	0050	7745717	Capsules Dartois
C	0051	7745718	Cérébrine Byla
C	0052	7745719	Cétrarose du Docteur Gigon
C	0053	7745720	Cascara Midy
C	0054	7745721	Cérébrine
C	0055	7745722	Cholergine
C	0056	7745723	Cigarettes américaines Leroy
C	0057	7745724	Choléine Camus
C	0058	7745725	Choléokinase
C	0059	7745726	Colchique Byla (énergétène de)
C	0060	7745727	Colchi-Sal Midy
C	0061	7745728	Citrosodine Grémy
C	0062	7745729	Cocaïne Midy
C	0063	7745730	Comprimés de Thiocol Roche
C	0064	7745731	Créosotal Heyden
C	0065	7745732	Collargol Heyden
C	0066	7745733	Comprimés de Châtelguyon
C	0067	7745734	Curgol Vicario
D	0068	7745735	Diabétifuge
D	0069	7745736	Digalène
D	0070	7745737	Digifoline Ciba
D	0071	7745738	Digitale Byla (énergétène de)
D	0072	7745739	Digitale (Intrait de)
D	0073	7745740	Digitaline cristallisée Nativelle
D	0074	7745741	Dionine-Merck
D	0075	7745742	Dionne-Merck (Produits du Docteur Bousquet à la)
D	0076	7745743	Diurène
D	0077	7745744	Dragées de F. Gille
D	0078	7745745	Dragées Nyrdahl
E	0079	7745746	Eaux-Bonnes
E	0080	7745747	Élatine Bouin
E	0081	7745748	Elbon Ciba
E	0082	7745749	Electrargol
E	0083	7745750	Electrocuprol
E	0084	7745751	Electromartiol
E	0085	7745752	Électrosélénium
E	0086	7745753	Elixir Déret
E	0087	7745754	Elixir de papaïne Byla
E	0088	7745755	Elixir de pepsine Byla
E	0089	7745756	Elixir de Propeptonefer Byla
E	0090	7745757	Elixir de Virginie Nyrdahl
E	0091	7745758	Emulsion Marchais
E	0092	7745759	Energétènes végétaux Byla
E	0093	7745760	Enésol
E	0094	7745761	Engelurol
E	0095	7745762	Entérokinase Byla
E	0096	7745763	Ergot de Seigle
E	0097	7745764	Eukénol
E	0098	7745765	Eulactine Millet
E	0099	7745766	Exo-Gastrine Byla
E	0100	7745767	Exo-Hépatine Byla
E	0101	7745768	Exo-Hypophysine Byla
E	0102	7745769	Exo-Orchitine Byla
E	0103	7745770	Exo-Ovarine Byla
E	0104	7745771	Exo-Pancréatine Byla
E	0105	7745772	Exo-Pulmine Byla
E	0106	7745773	Exo-Rénine ou Exo-Néphrine Byla
E	0107	7745774	Exo-Thyroïdine Byla
E	0108	7745775	Extrait Biliaire Byla
F	0109	7745776	Feroxal Buisson
F	0110	7745777	Fer Rabuteau
F	0111	7745778	Fixine Grémy
F	0112	7745779	Flavéine Byla
F	0113	7745780	Formolateurs Hélios
F	0114	7745781	Fortossan Ciba
G	0115	7745782	Gaïarsol Bouty
G	0116	7745783	Gastérase Byla
G	0117	7745784	Gastérine Frémont
G	0118	7745785	Gastrosan Heyden
G	0119	7745786	Gastrozymase Bouty
G	0120	7745787	Genêt Byla (énergétène de)
G	0121	7745788	Globules Taeniafuges de Secrétan
G	0122	7745789	Glutol
G	0123	7745790	Glycérophosphate Robin
G	0124	7745791	Glycogène Clin
G	0125	7745792	Gouttes « Nican »
G	0126	7745793	Gouttes de Propeptonefer Byla
G	0127	7745794	Gui Byla
H	0128	7745795	Hamameline Roya
H	0129	7745796	Hamamelis
H	0130	7745797	Hamamelis (Extrait fluide Dausse)
H	0131	7745798	Hématol
H	0132	7745799	Hémoglobine Byla
H	0133	7745800	Hémostyl du Docteur Roussel
H	0134	7745801	Hépatine Byla
H	0135	7745802	Hépato-Byl
H	0136	7745803	Héroïne Vicario
H	0137	7745804	Hippoplasine Gran
H	0138	7745805	Hordénine-Lauth
H	0139	7745806	Huile grise stérilisée de Vigier
H	0140	7745807	Hydrastis
H	0141	7745808	Hypophosphites Churchill
H	0142	7745809	Hypophysine Byla
I	0143	7745810	Ibogaïne
I	0144	7745811	Intraits Dausse
I	0145	7745812	Iode
I	0146	7745813	Iodéyl Fournier
I	0147	7745814	Iodogénol Pépin
I	0148	7745815	Iodone Robin
I	0149	7745816	Iodostarine Roche
I	0150	7745817	Iodurase Couturieux
I	0151	7745818	Iodures Souffron
J	0152	7745819	Jécol
K	0153	7745820	Kineurine Moncour
K	0154	7745821	Kola Midy
K	0155	7745822	Kolayo
L	0156	7745823	Lactobacilline
L	0157	7745824	Lactochol
L	0158	7745825	Lactolaxine Fydau
L	0159	7745826	Lactozymase B
