page	refimg	numauto	chapitre
sn	0001	7720958	[Plat]
pb	0002	7720959	
sn	0003	7720960	[Page de titre]
sn	0004	7720961	1re Partie. Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0005	7720962	Table par indications thérapeutiques des spécialités figurant dans cet ouvrage
sn	0006	7720963	I. - Alimentation - Régimes / II. - Antiseptiques - Désinfectants
sn	0007	7720964	III. - Appareil circulatoire
sn	0008	7720965	
sn	0009	7720966	IV. - Appareil digestif et ses annexes
sn	0010	7720967	
sn	0011	7720968	
sn	0012	7720969	V. - Appareil génito-urinaire
sn	0013	7720970	VI. - Appareil respiratoire
sn	0014	7720971	
sn	0015	7720972	VII. - Arthritisme - Goutte - Rhumatisme - Algies diverses
sn	0016	7720973	VIII. - Dermatoses - Plaies
sn	0017	7720974	
sn	0018	7720975	IX. - Gynécologie - Obstétrique
sn	0019	7720976	X. - Hémostatiques / XI. - Maladies infectieuses et parasitaires
sn	0020	7720977	
sn	0021	7720978	XII. - Ophtalmologie / XIII. - Opothérapie - Vaccinothérapie - produits divers
sn	0022	7720979	XIV. - Oto-rhino-laryngologie
sn	0023	7720980	XV. - Reconstituants - Recalcifiants - Toniques
sn	0024	7720981	
sn	0025	7720982	
sn	0026	7720983	XVI. - Stomatologie / XVII. - Syphilis
sn	0027	7720984	XVIII. - Système nerveux
sn	0028	7720985	
sn	0029	7720986	XIX. - Tuberculose
sn	0030	7720987	
sn	0031	7720988	XX. - Tumeurs - Cancer
sn	0032	7720989	
pb	0033	7720990	
pb	0034	7720991	
sn	0035	7720992	2e Partie. Dictionnaire de spécialités pharmaceutiques
pb	0036	7720993	
1	0037	7720994	Absuric / Acécoline
2	0038	7720995	Acésine Guillaumin / Acétylarsan
3	0039	7720996	Acodros / Acolitol
4	0040	7720997	A.-D. Grosjean
5	0041	7720998	Adoverne « Roche »
6	0042	7720999	Adral / Adrénaline
7	0043	7721000	Adrénaline Invar / Adrénine
8	0044	7721001	Adrénocalcine / Adrénoléine
9	0045	7721002	Adrépatine / Adrialgine
10	0046	7721003	Adrianine / Aérophagyl
11	0047	7721004	Aethone / Agamétol
12	0048	7721005	Agarase
13	0049	7721006	Agocholine
14	0050	7721007	Agomensine Ciba / Airoglyce
15	0051	7721008	Airol « Roche » / Albuplast Vigier
16	0052	7721009	Alepsal Genévrier / Alexime. Anciennement « Alexine »
17	0053	7721010	Algarol Beaucourt / Algatan
