page	refimg	numauto	chapitre
[sans numérotation]	0001	5595028	[Page de faux-titre]
[sans numérotation]	0002	5595029	[Page de titre]
Tab. 245	0003	5595030	Melianthus
Tab. 246	0004	5595031	Corindum
Tab. 247	0005	5595032	Orchis
Tab. 248	0006	5595033	Orchis
Tab. 249	0007	5595034	Helleborine. Elleborine / Calccolus. Sabot
Tab. 250	0008	5595035	Limodorum / Ophris. Doublefeuille / Nidus Avis. Nid d' Oiseau
Tab. 251	0009	5595036	Flos Flosculosus / Flos Semiflosculosus
Tab. 252	0010	5595037	Ambrosia. Ambrosie / Xanthium
Tab. 253	0011	5595038	Carduus. Chardon / Cinara. Artichaut
Tab. 254	0012	5595039	Iacea / Cyanus. Bleuet
Tab. 255	0013	5595040	Cirsium
Tab. 256	0014	5595041	Centaurium majus. Grande Centaurée / Lappa. Bardane
Tab. 257	0015	5595042	Cnicus
Tab. 258	0016	5595043	Carthamus. Cartame / Petafites / Cacalia
Tab. 259	0017	5595044	Elichrysum / Filago / Conyza / Eupatorium
Tab. 260	0018	5595045	Senccio. Le Senecon / Absithium. l'Absinte / Artemisia. Armoise / Santolina
Tab. 261	0019	5595046	Gnaphalium / Tanacetum. Tanesie / Gnaphalodes
Tab. 262	0020	5595047	Bidens / Echinopus
Tab. 263	0021	5595048	Scabiosa. Scabieuse
Tab. 264	0022	5595049	Scabiosa. Scabieuse
Tab. 265	0023	5595050	Dipsacus / Globularia
Tab. 266	0024	5595051	Dens Leonis. La Dent de Lion
Tab. 267	0025	5595052	Hieracium / Lactuca. La Laitue
Tab. 268	0026	5595053	Sonchus. Laitron / Chrondrilla. Condrile
Tab. 269	0027	5595054	Zacintha / Scorzonera. Scorsonére
Tab. 270	0028	5595055	Tragopogon. Barbe de Bouc
Tab. 271	0029	5595056	Catanance / Hedypnois
Tab. 272	0030	5595057	Cichorium. Chicorée / Lampsana / Rhagadiolus
Tab. 273	0031	5595058	Scolymus
Tab. 274	0032	5595059	Aster
Tab. 275	0033	5595060	Virga Aurea. La Verge Dorée
Tab. 276	0034	5595061	Iacobaea. La Iacobée / Tussilago. Le Pas d' âne
Tab. 277	0035	5595062	Doronicum. Le Doronic
Tab. 278	0036	5595063	Tagetes. Oeillet d' Inde
Tab. 279	0037	5595064	Corona Solis
Tab. 280	0038	5595065	Bellis. Paquerete / Chrysanthemum
Tab. 281	0039	5595066	Matricaria. Matricairce / Chamaemelum . Camomille
Tab. 282	0040	5595067	Cotula / Buphatalmum
Tab. 283	0041	5595068	Millefolium. Mile-Feuille / Ptarmica / Asteriscus
Tab. 284	0042	5595069	Caltha. Souci / Xeranthemum
