page	refimg	numauto	chapitre
[sans numérotation]	0001	5594364	[Page de faux-titre]
[sans numérotation]	0002	5594365	[Page de titre]
1	0003	5594366	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le figuier
2	0004	5594367	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le figuier
3	0005	5594368	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le figuier
4	0006	5594369	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le figuier
5	0007	5594370	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le figuier / Le smilax
6	0008	5594371	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le smilax / Le chamélée
7	0009	5594372	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'agerat / La cuscute
8	0010	5594373	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La cuscute / Le coris
9	0011	5594374	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le coris / La clandestine
10	0012	5594375	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La clandestine / Le mélocactus
11	0013	5594376	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le mélocactus / L'ananas
12	0014	5594377	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'ananas / Le tythymaloïdès / L'amaranthoïdès
13	0015	5594378	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'amaranthoïdès / La garidella
14	0016	5594379	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La garidella / Le tribuloïdès / La canneberge
15	0017	5594380	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La canneberge / Le ricinoïdès
16	0018	5594381	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le ricinoïdès / L'hermania
17	0019	5594382	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'hermania / L'echinophora
18	0020	5594383	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La nissolia / L'aphyllanthès
19	0021	5594384	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'aphyllanthès / L'haemanthus / Le sarracena
20	0022	5594385	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le sarracena / L'ahouaï / L'acajou
21	0023	5594386	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. L'acajou / Le genipa / La cassave
22	0024	5594387	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. La cassave / Le frangipanier
23	0025	5594388	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le frangipanier / Le papayer
24	0026	5594389	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le sapindus / Le bégonia
25	0027	5594390	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le bégonia / Le gaïave 
26	0028	5594391	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le gaïave / Le cacao / Le tamarin
27	0029	5594392	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le tamarin / Le tamaris
28	0030	5594393	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le mollé / Le giroflier / Le corallodendron
29	0031	5594394	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le corallodendro / Le linagrostis
30	0032	5594395	Elémens de botanique ou méthode pour connoitre les plantes. Appendice Supplémentaire. Le linagrostis
31	0033	5594396	Genres nouvellement créés. Plantes de la première classe. L'hypociste
32	0034	5594397	Genres nouvellement créés. Plantes de la seconde classe. L'echioïdès / Le polygonoïdès
33	0035	5594398	Genres nouvellement créés. Plantes de la seconde classe. Le polygonoïdès / Plantes de la troisième classe. La phelipaea / La dodartia
34	0036	5594399	Genres nouvellement créés. Plantes de la troisième classe. La dodartia / La morina / L'anblatum
35	0037	5594400	Genres nouvellement créés. Plantes de la troisième classe. L'anblatum / L'eléphas
36	0038	5594401	Genres nouvellement créés. Plantes de la troisième classe. L'eléphas / Plantes de la cinquième classe. Le cakilé
37	0039	5594402	Genres nouvellement créés. Plantes de la cinquième classe. Le vesicaria / Plantes de la sixième classe. Le léontopétalon
38	0040	5594403	Genres nouvellement créés. Plantes de la sixième classe. Le léontopétalon / Le téléphoïdès / Plantes de la neuvième classe. Le Bulbocodium
39	0041	5594404	Genres nouvellement créés. Plantes de la neuvième classe. Le bulbocodium / L'hermodactyle
40	0042	5594405	Genres nouvellement créés. Plantes de la neuvième classe. L'hermodactyle / Plantes de la douzième classe. La gondélia
41	0043	5594406	Genres nouvellement créés. Plantes de la quatorzième classe. L'astéroïdès / Plantes de la quinzième classe. La salicorne
42	0044	5594407	Genres nouvellement créés. Plantes de la quinzième classe. La salicorne / La cynocrambé
43	0045	5594408	Genres nouvellement créés. Plantes de la quinzème classe. La cannabine / Le cératoïdès
44	0046	5594409	Genres nouvellement créés. Plantes de la quinzème classe. Le cératoïdes / Plantes de la dix-huitième classe. Le rhamnoïdès
45	0047	5594410	Genres nouvellement créés. Plantes de la dix-huitième classe. Le rhamnoïdès / La casie / L'ephédra
46	0048	5594411	Genres nouvellement créés. Plantes de la dix-huitième classe. L'ephédra / Plantes de la vingt-unième classe. L'elaeagnus
47	0049	5594412	Genres nouvellement créés. Plantes de la dix-huitième classe. L'elaeagnus / Plantes de la vingt-deuxième classe. L'alhagi
48	0050	5594413	Genres nouvellement créés. Plantes de la vingt-deuxhièime classe. L'alhagi
49	0051	5594414	Dictionnaire et Explication des termes de Botanique, et de quelques autres qui peuvent servir pour l'intelligence de cet Ouvrage. Abajour / Abri des plantes / Accoler
50	0052	5594415	Accoler / Accroissement des plantes / Acotyledonès / Adhésion / Age des plantes
51	0053	5594416	Age des plantes / Agrafes / Agrégation / Agriculture / Aigrette / Aiguière à deux becs
52	0054	5594417	Aiguière à deux becs / Aigues / Aiguille / Aiguillons / Ailes / Ailé
53	0055	5594418	Aisselle / Algues / Alimentaires / Alternativement / Alvéole
54	0056	5594419	Alvéole / Amaranthes / Ame / Amentacées / Amplexicaules / Analogie / Analyse chimique des plantes
55	0057	5594420	Analyse chimique des plantes / Analyse d'une plantes / Ananas / Anatomie des plantes / Androgynes / Angiospermie / Annuelles / Annulé
56	0058	5594421	Annulé / Anomales / Anones / Anthère / Apathique / Apétale
57	0059	5594422	Apétale / Apocinées / Appendice d'une feuille / Aralies / Arbre
58	0060	5594423	Arbre / Arbrisseau / Arète / Argot / Aristoloche / Aroïdès / Arrêter
59	0061	5594424	Arrêter / Arroches / Articuler / Asperges / Asphodèle
60	0062	5594425	Aubier / Automnales
61	0063	5594426	Automnales / Avortement / Axe / Axillaire / Azédarachs
62	0064	5594427	Baccifère / Baie / Bale / Bananiers / Barbe / Barbue / Base / Bassin
63	0065	5594428	Bassin / Batardes / Battans / Baye / Berceau de la semence / Bicapsulaire / Bicotyledone
64	0066	5594429	Bienne / Bigéminées / Bignones / Bijuguées / Biloculaire / Binnées / Bipinées / Bisannuelle / Biseau / Biernées / Bivalve
65	0067	5594430	Blanc / Blanc de Champignon
66	0068	5594431	Blanc de Champignon / Bois
67	0069	5594432	Bois / Boite à savonnette / Bonnet à la Polonoise / Bordure / Borraginées
68	0070	5594433	Bosselure / Bossette / Botanique / Botte
69	0071	5594434	Botte / Bouclier / Bourgeonner / Bourse du Champignon / Bout à bout / Bouton
70	0072	5594435	Bourse / Bouture / Bractées
71	0073	5594436	Bractées / Branches / Bras / Brou / Bruyères / Buisson / Bulbe
72	0074	5594437	Bulbe / Bullées / Cactes / Caduc / Calice
73	0075	5594438	Calice / Calicule / Calotte / Calicinal / Calicule / Calotte / Cambré / Campane
74	0076	5594439	Campane / Campaniformes / Campanulées / Cannelure / Capillaire / Capriers / Capsule
75	0077	5594440	Capsule / Caractère / Carène / Carie / Cariné / Cartilagineux
76	0078	5594441	Cartilagineux / Cartouche / Caryophyllées / Casque
77	0079	5594442	Castration des plantes / Caulescente / Caulinaire / Catalepsie / Cayeu / Cellulaire
78	0080	5594443	Cellulaire / Cellule / Cep / Chagrin / Chair / Chalef
79	0081	5594444	Chalumeau / Chamfrain / Champignons / Chancissure / Chapeau / Chapiteau / Charbon / Charnu
80	0082	5594445	Charnu / Chassis / Chaton / Chaume / Chausse d'Hipocras / Chemise / Chenille
81	0083	5594446	Chevelu / Chevelure / Chèvre-feuilles / Chicoracées / Cils / Cime / Cinarocéphales / Cire
82	0084	5594447	Cire / Cirrhifère / Cistes / Classe de plantes / Cloche / Cloison / Coadnées / Cohérens
83	0085	5594448	Cohérens / Coiffe / Coin arrondi / Colerette / Collet
84	0086	5594449	Collier / Colonne / Colonne bandée / Complet / Cône / Confluentes / Congénères
85	0087	5594450	Conglobées / Conifères / Conique / Conjuguées / Connées / Conniventes / Console
86	0088	5594451	Contigu / Continu / Contrespalier / Convexe / Coque / Cordé / Cordiforme / Cornet / Cornu
87	0089	5594452	Corolle / Cortical / Corymbe / Cosse / Côte
88	0090	5594453	Côte / Côte branchue / Cotonneux / Cotyledon / Couche
89	0091	5594454	Couche / Couler / Couleur / Couronne
90	0092	5594455	Courson / Crénelée / Crossette / Crucifères / Cryptogamie / Cucurbitacées / Cuisantes
91	0093	5594456	Cuisantes / Cuiller / Cunéiforme / Cupules / Cylindre / Damier
92	0094	5594457	Débile / Décandrie / Déchiqueté / Décurrent / Défenses / Deltoïdes / Demi-cylindrique / Demi-fleuron
93	0095	5594458	Demi-fleuron / Denté / Dentelaires / Dentelé / Denticules / Dépouiller
94	0096	5594459	Dépuiller / Déprimé / Développement / Diadelphie / Diandrie / Dichotôme / Dicotyledones
95	0097	5594460	Dicotyledones / Didyme / Didynamie / Diffus / Digité / Digynie / Dioecie
96	0098	5594461	Dioecie / Dioïque / Diphylle / Dipsacées / Direction / Dispermes / Disque / Distiques / Diurnes / Divergens
97	0099	5594462	Divisé / Dodécandrie / Doloire / Dorsifères / Double / Drageons / Drapé
98	0100	5594463	Drapé / Droit / Durée des plantes / Ebourgeonner / Ebrancher / Ecailles
99	0101	5594464	Ecailles / Echancré / Echiné / Echiquier / Ecimer / Economie végétale
100	0102	5594465	Economie végétale / Ecorce / Ecusson / Efeuillaison / Effilé / Egal
101	0103	5594466	Elancé / Elliptique / Embrassant / Embrion de graine / Emonctoire / Emoussé / Empan / Empannée / En gaine
102	0104	5594467	En gaine / Engainé / Ennéandrie / Ensiforme / Entaillé / Ente / Entier / Entonnoir / Enveloppe
103	0105	5594468	Enveloppe / Epanouissement / Eperon / Epi / Epiderme / Epilet / Epines
104	0106	5594469	Epines / Equinoxiales / Erables / Ergot / Espalier / Espèces / Estivales / Etalé
105	0107	5594470	Etamines / Etendard / Etêter / Etiolé / Etiolement
106	0108	5594471	Etiolement / Etoc / Etoilé / Evaser / Euphorbes / Excrétion des plantes / Expoliation / Exotique
107	0109	5594472	Exotique / Exposition / Extravasation / Faisceau / Familles naturelles des Plantes
108	0110	5594473	Familles naturelles des Plantes / Fanne / Farineux / Fausse-fleur / Faux / Fécondation
109	0111	5594474	Fécondation / Femelles / Feuillaison / Feuilles
110	0112	5594475	Feuilles
111	0113	5594476	Feuilles
112	0114	5594477	Feuilles
113	0115	5594478	Feuilles / Feuilleté
114	0116	5594479	Feuilleté / Feuillet / Feston / Fibres / Fibreux / Ficoïdes
115	0117	5594480	Figures des plantes / Filets / Filiformes
116	0118	5594481	Filiformes / Fistuleux / Flèche / Flétries / Fleur
117	0119	5594482	Fleur
118	0120	5594483	Fleur
119	0121	5594484	Fleur
120	0122	5594485	Fleur
121	0123	5594486	Fleur
122	0124	5594487	Fleur
123	0125	5594488	Fleur
124	0126	5594489	Fleur / Fleuron / Floraison
125	0127	5594490	Floraison / Florales / Flosculeuses / Flottantes / Fluides
126	0128	5594491	Fluides / Flute / Fluviatiles / Foliation / Folioles / Follicules / Fongosité / Forme
127	0129	5594492	Forme / Fougères / Fourchu / Fraise / Frange / Frisé
128	0130	5594493	Frisé / Fructification / Fruit / Fullomanie
129	0131	5594494	Fullomanie / Fusiforme / Gaine / Galles des plantes / Gattiliers / Gélatineux
130	0132	5594495	Gélatineux / Géminé / Génération
131	0133	5594496	Génération / Genre de plante / Genre du premier ordre
132	0134	5594497	Genre du second ordre / Gentianes / Geraines / Germe / Girandole / Glabre / Glandes
133	0135	5594498	Glandes / Glauque / Globulaire / Glomérées / Gluant / Godet / Gomme
134	0136	5594499	Gomme / Gorge / Gousse / Gouttière / Graine
135	0137	5594500	Graine / Graminées / Grappe / Greffe
136	0138	5594501	Greffe
137	0139	5594502	Greffe
138	0140	5594503	Greffe
139	0141	5594504	Greffe / Grèle / Griffe / Grimpant
140	0142	5594505	Grimpant / Grotesques / Grumeleux / Gueule / Guttiers / Gymnospermie
141	0143	5594506	Gymnospermie / Ginandrie / Hamiplante / Hampe / Hasté / Héaum / Héliotrope
142	0144	5594507	Héliotrope / Hépatique / Heptandrie / Herbacé / Herbe et sa définition / Herbier
143	0145	5594508	Herbier
144	0146	5594509	Herbier / Herboriser
145	0147	5594510	Herboriser / Hérissé
