pb	sn	0001	7725413
pb	pb	0002	7725414
pb	sn	0003	7725415
pb	pb	0004	7725416
pb	sn	0005	7725417
entry	Au corps médical
pb	sn	0006	7725418
pb	sn	0007	7725419
pb	sn	0008	7725420
pb	sn	0009	7725421
entry	Première partie. Classification des chapitres par actions médicamenteuses et indications thérapeutiques
pb	pb	0010	7725422
pb	sn	0011	7725423
entry	I. - Appareil circulatoire. thérapeutique générale
entry	thérapeutique spéciale
entry	II. - Appareil digestif. thérapeutique générale
pb	sn	0012	7725424
entry	Thérapeutique spéciale
entry	III. - Appareil génito-urinaire. thérapeutique générale
pb	sn	0013	7725425
entry	Thérapeutique spéciale
entry	IV. - Appareil respiratoire. thérapeutique générale
entry	thérapeutique spéciale
pb	sn	0014	7725426
entry	V. - Chirurgie - thérapeutique externe. thérapeutique générale
entry	thérapeutique spéciale
entry	VI. - Diététique
entry	VII. - Instrumentation - Appareils
entry	VIII. - Maladies de la nutrition et par carence. thérapeutique générale
entry	thérapeutique spéciale
pb	sn	0015	7725427
entry	Thérapeutique spéciale
entry	IX. - Maladies de la peau. thérapeutique générale
entry	thérapeutique spéciale
entry	X. - Maladies infectieuses. thérapeutique générale
pb	sn	0016	7725428
entry	Thérapeutique générale
entry	thérapeutique spéciale
entry	XI. - Maladies parasitaires
entry	XII. - Ophtalmologie
entry	XIII. - Opothérapie
entry	XIV. - Oto-Rhino-Laryngologie. thérapeutique générale
pb	sn	0017	7725429
entry	Thérapeutique générale
entry	thérapeutique spéciale
entry	XV. - Radiographie
entry	XVI. - Stomatologie
entry	XVII. - Syphilis
entry	XVIII. - Système nerveux. thérapeutique générale
pb	sn	0018	7725430
entry	Thérapeutique spéciale
entry	XIX. - Tuberculose
entry	XX. - Tumeurs - Cancer
pb	sn	0019	7725431
entry	Table par actions médicamenteuses et indications thérapeutiques des spécialités figurant dans cet ouvrage
pb	pb	0020	7725432
pb	sn	0021	7725433
entry	Appareil circulatoire T. G. Antispasmodiques artériels
entry	Diurétiques
entry	Hémostatiques
pb	sn	0022	7725434
entry	Modérateurs cardiaques
entry	Toni-cardiaques
pb	sn	0023	7725435
entry	Vaso-constricteurs artériels hypertenseurs
entry	Vaso-constricteurs veineux
pb	sn	0024	7725436
entry	Vaso-dilatateurs artériels hypotenseurs
pb	sn	0025	7725437
entry	Appareil circulatoire T. S. Anémies - Chlorose
pb	sn	0026	7725438
entry	Anémies - Chlorose
pb	sn	0027	7725439
entry	Angine de poitrine
pb	sn	0028	7725440
entry	Artério-sclérose et ses complications
pb	sn	0029	7725441
entry	Artérites - Aortites - Claudication intermittente
pb	sn	0030	7725442
entry	Arythmies
pb	sn	0031	7725443
entry	Cardiopathies aiguës
entry	Éréthisme - Tachycardie - Palpitations
pb	sn	0032	7725444
entry	Gangrènes, syndrome de Raynaud
entry	Hémophilie
entry	Hémorragies
entry	Hémorroïdes, varices, phlébites
pb	sn	0033	7725445
pb	sn	0034	7725446
entry	Hypertension
pb	sn	0035	7725447
entry	Hypotension
entry	Insuffisances cardiaques - hyposystolie - Asystolie
pb	sn	0036	7725448
entry	Insuffisances cardiaques hyposystolie - Asystolie
entry	Leucémie - Lymphadénie
entry	Oedèmes périphériques
pb	sn	0037	7725449
entry	Purpura
entry	Shock - Accidents sériques
entry	Appareil digestif T. G. Alcalins - Saturants
pb	sn	0038	7725450
entry	Alcalins - Saturants
entry	Antidiarrhéiques
entry	Antiémétisants
entry	Antiseptiques intestinaux antifermentescibles
pb	sn	0039	7725451
entry	Antispasmodiques et sédatifs
pb	sn	0040	7725452
entry	Cholagogues
pb	sn	0041	7725453
entry	Eupeptiques - Stomachiques
pb	sn	0042	7725454
entry	Laxatifs - Purgatifs
pb	sn	0043	7725455
pb	sn	0044	7725456
entry	Pansements gastriques
entry	Stimulants de la sécrétion et de la motilité gastrique
entry	Vaccinothérapie
pb	sn	0045	7725457
entry	Appareil digestif T. S. Aérophagie - Dilatation de l'estomac
pb	sn	0046	7725458
entry	Anaphylaxie alimentaire
entry	Anorexie
pb	sn	0047	7725459
entry	Cholécystites - Angiocholites
entry	Cirrhoses
pb	sn	0048	7725460
entry	Congestions du foie - Foie cardiaque
pb	sn	0049	7725461
entry	Constipation
pb	sn	0050	7725462
pb	sn	0051	7725463
entry	Dysenteries - Choléra
entry	Dyspepsies
pb	sn	0052	7725464
pb	sn	0053	7725465
entry	Entérites aiguës - Diarrhées coliques - Fermentations intestinales
pb	sn	0054	7725466
pb	sn	0055	7725467
entry	Entérites chroniques - Appendicite chronique
pb	sn	0056	7725468
pb	sn	0057	7725469
entry	Gastralgies
pb	sn	0058	7725470
entry	Gastro-entérites de l'enfance - Diarrhées infantiles
pb	sn	0059	7725471
entry	Gastro-entérites de l'enfance - diarrhées infantiles
entry	Hématémèse - Meloena
entry	Hyperchlorhydrie
pb	sn	0060	7725472
entry	Hypochlorhydrie - Hypopepsie - Atonie gastrique
entry	Ictères - Cholémie
pb	sn	0061	7725473
pb	sn	0062	7725474
entry	Infections intestinales
entry	Insuffisance hépatique
pb	sn	0063	7725475
pb	sn	0064	7725476
entry	Insuffisance pancréatique
entry	Intoxications
pb	sn	0065	7725477
entry	Lithiase biliaire - Coliques hépatiques
pb	sn	0066	7725478
entry	Rectites - Fistules anales - Fissures anales - Prurit anal
entry	Saturnisme - Coliques de Plomb
entry	Sténoses du Pylore
pb	sn	0067	7725479
entry	Stomatites - gingivites - Muguet
entry	Tuberculose intestinale
entry	Ulcères de l'estomac et du duodénum
pb	sn	0068	7725480
entry	Vomissements
entry	Appareil génito-urinaire T. G. Alcalins
entry	Antiseptiques gynécologiques
pb	sn	0069	7725481
entry	Antiseptiques urinaires externes
